 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08GA071,2022-01-01,Q.obs,14.9,B
08GA071,2022-01-01,H.obs,3.493,
08GA071,2022-01-02,Q.obs,14.8,B
08GA071,2022-01-02,H.obs,3.54,
08GA071,2022-01-03,Q.obs,14.8,B
08GA071,2022-01-03,H.obs,3.43,
08GA071,2022-01-04,Q.obs,14.8,B
08GA071,2022-01-04,H.obs,2.984,
08GA071,2022-01-05,Q.obs,14.7,B
08GA071,2022-01-05,H.obs,2.866,
08GA071,2022-01-06,Q.obs,14.7,B
08GA071,2022-01-06,H.obs,2.82,
08GA071,2022-01-07,Q.obs,14.6,B
08GA071,2022-01-07,H.obs,2.786,
08GA071,2022-01-08,H.obs,2.744,
08GA071,2022-01-08,Q.obs,14.6,B
08GA071,2022-01-09,H.obs,2.699,
08GA071,2022-01-09,Q.obs,14.7,B
08GA071,2022-01-10,H.obs,2.658,
08GA071,2022-01-10,Q.obs,15.0,B
08GA071,2022-01-11,H.obs,2.676,
08GA071,2022-01-11,Q.obs,16.8,B
08GA071,2022-01-12,Q.obs,30.8,
08GA071,2022-01-12,H.obs,2.902,
08GA071,2022-01-13,Q.obs,64.4,B
08GA071,2022-01-13,H.obs,3.311,
08GA071,2022-01-14,Q.obs,53.1,
08GA071,2022-01-14,H.obs,3.188,
08GA071,2022-01-15,Q.obs,43.5,
08GA071,2022-01-15,H.obs,3.079,
08GA071,2022-01-16,H.obs,3.001,
08GA071,2022-01-16,Q.obs,37.4,
08GA071,2022-01-17,Q.obs,34.4,
08GA071,2022-01-17,H.obs,2.96,
08GA071,2022-01-18,H.obs,2.976,
08GA071,2022-01-18,Q.obs,35.6,
08GA071,2022-01-19,Q.obs,33.1,
08GA071,2022-01-19,H.obs,2.942,
08GA071,2022-01-20,H.obs,3.043,
08GA071,2022-01-20,Q.obs,40.7,
08GA071,2022-01-21,Q.obs,39.0,
08GA071,2022-01-21,H.obs,3.021,
08GA071,2022-01-22,Q.obs,32.0,
08GA071,2022-01-22,H.obs,2.925,
08GA071,2022-01-23,Q.obs,28.0,
08GA071,2022-01-23,H.obs,2.865,
08GA071,2022-01-24,H.obs,2.827,
08GA071,2022-01-24,Q.obs,25.7,
08GA071,2022-01-25,H.obs,2.799,
08GA071,2022-01-25,Q.obs,24.0,
08GA071,2022-01-26,H.obs,2.777,
08GA071,2022-01-26,Q.obs,22.8,
08GA071,2022-01-27,Q.obs,21.5,
08GA071,2022-01-27,H.obs,2.754,
08GA071,2022-01-28,H.obs,2.742,
08GA071,2022-01-28,Q.obs,20.9,
08GA071,2022-01-29,H.obs,2.733,
08GA071,2022-01-29,Q.obs,20.4,
08GA071,2022-01-30,H.obs,2.737,
08GA071,2022-01-30,Q.obs,20.6,
08GA071,2022-01-31,Q.obs,20.2,
08GA071,2022-01-31,H.obs,2.729,
08GA071,2022-02-01,Q.obs,18.4,
08GA071,2022-02-01,H.obs,2.693,
08GA071,2022-02-02,H.obs,2.662,
08GA071,2022-02-02,Q.obs,16.9,
08GA071,2022-02-03,Q.obs,17.9,
08GA071,2022-02-03,H.obs,2.684,
08GA071,2022-02-04,Q.obs,18.0,
08GA071,2022-02-04,H.obs,2.686,
08GA071,2022-02-05,Q.obs,18.1,
08GA071,2022-02-05,H.obs,2.689,
08GA071,2022-02-06,H.obs,2.671,
08GA071,2022-02-06,Q.obs,17.3,
08GA071,2022-02-07,Q.obs,18.3,
08GA071,2022-02-07,H.obs,2.691,
08GA071,2022-02-08,Q.obs,21.1,
08GA071,2022-02-08,H.obs,2.746,
08GA071,2022-02-09,Q.obs,21.7,
08GA071,2022-02-09,H.obs,2.757,
08GA071,2022-02-10,Q.obs,21.6,
08GA071,2022-02-10,H.obs,2.756,
08GA071,2022-02-11,H.obs,2.748,
08GA071,2022-02-11,Q.obs,21.2,
08GA071,2022-02-12,H.obs,2.727,
08GA071,2022-02-12,Q.obs,20.1,
08GA071,2022-02-13,Q.obs,20.1,
08GA071,2022-02-13,H.obs,2.727,
08GA071,2022-02-14,H.obs,2.745,
08GA071,2022-02-14,Q.obs,21.0,
08GA071,2022-02-15,Q.obs,21.8,
08GA071,2022-02-15,H.obs,2.759,
08GA071,2022-02-16,Q.obs,21.2,
08GA071,2022-02-16,H.obs,2.747,
08GA071,2022-02-17,Q.obs,20.5,
08GA071,2022-02-17,H.obs,2.735,
08GA071,2022-02-18,Q.obs,20.1,
08GA071,2022-02-18,H.obs,2.727,
08GA071,2022-02-19,Q.obs,20.2,
08GA071,2022-02-19,H.obs,2.729,
08GA071,2022-02-20,H.obs,2.725,
08GA071,2022-02-20,Q.obs,20.0,
08GA071,2022-02-21,H.obs,2.702,
08GA071,2022-02-21,Q.obs,18.8,
08GA071,2022-02-22,H.obs,2.62,
08GA071,2022-02-22,Q.obs,12.9,B
08GA071,2022-02-23,H.obs,2.638,
08GA071,2022-02-23,Q.obs,11.7,B
08GA071,2022-02-24,H.obs,2.644,
08GA071,2022-02-24,Q.obs,11.7,B
08GA071,2022-02-25,H.obs,2.62,
08GA071,2022-02-25,Q.obs,11.7,B
08GA071,2022-02-26,Q.obs,12.0,B
08GA071,2022-02-26,H.obs,2.618,
08GA071,2022-02-27,Q.obs,13.1,B
08GA071,2022-02-27,H.obs,2.627,
08GA071,2022-02-28,Q.obs,15.3,B
08GA071,2022-02-28,H.obs,2.641,
08GA071,2022-03-01,Q.obs,18.8,
08GA071,2022-03-01,H.obs,2.701,
08GA071,2022-03-02,H.obs,2.839,
08GA071,2022-03-02,Q.obs,26.4,
08GA071,2022-03-03,Q.obs,26.2,
08GA071,2022-03-03,H.obs,2.835,
08GA071,2022-03-04,Q.obs,25.0,
08GA071,2022-03-04,H.obs,2.815,
08GA071,2022-03-05,Q.obs,22.9,
08GA071,2022-03-05,H.obs,2.78,
08GA071,2022-03-06,Q.obs,21.6,
08GA071,2022-03-06,H.obs,2.755,
08GA071,2022-03-07,H.obs,2.748,
08GA071,2022-03-07,Q.obs,21.2,
08GA071,2022-03-08,Q.obs,21.8,
08GA071,2022-03-08,H.obs,2.759,
08GA071,2022-03-09,H.obs,2.743,
08GA071,2022-03-09,Q.obs,20.9,
08GA071,2022-03-10,Q.obs,19.3,
08GA071,2022-03-10,H.obs,2.711,
08GA071,2022-03-11,H.obs,2.697,
08GA071,2022-03-11,Q.obs,18.6,
08GA071,2022-03-12,H.obs,2.682,
08GA071,2022-03-12,Q.obs,17.8,
08GA071,2022-03-13,H.obs,2.675,
08GA071,2022-03-13,Q.obs,17.5,
08GA071,2022-03-14,Q.obs,20.7,
08GA071,2022-03-14,H.obs,2.737,
08GA071,2022-03-15,Q.obs,30.0,
08GA071,2022-03-15,H.obs,2.895,
08GA071,2022-03-16,H.obs,2.902,
08GA071,2022-03-16,Q.obs,30.4,
08GA071,2022-03-17,Q.obs,29.0,
08GA071,2022-03-17,H.obs,2.88,
08GA071,2022-03-18,H.obs,2.849,
08GA071,2022-03-18,Q.obs,27.0,
08GA071,2022-03-19,H.obs,2.862,
08GA071,2022-03-19,Q.obs,27.8,
08GA071,2022-03-20,H.obs,2.847,
08GA071,2022-03-20,Q.obs,26.9,
08GA071,2022-03-21,Q.obs,25.4,
08GA071,2022-03-21,H.obs,2.822,
08GA071,2022-03-22,H.obs,2.857,
08GA071,2022-03-22,Q.obs,27.6,
08GA071,2022-03-23,Q.obs,56.3,
08GA071,2022-03-23,H.obs,3.2,
08GA071,2022-03-24,Q.obs,68.9,
08GA071,2022-03-24,H.obs,3.343,
08GA071,2022-03-25,H.obs,3.115,
08GA071,2022-03-25,Q.obs,46.3,
08GA071,2022-03-26,H.obs,3.053,
08GA071,2022-03-26,Q.obs,41.0,
08GA071,2022-03-27,Q.obs,49.0,
08GA071,2022-03-27,H.obs,3.142,
08GA071,2022-03-28,Q.obs,100.0,
08GA071,2022-03-28,H.obs,3.61,
08GA071,2022-03-29,Q.obs,89.4,
08GA071,2022-03-29,H.obs,3.523,
08GA071,2022-03-30,H.obs,3.47,
08GA071,2022-03-30,Q.obs,82.7,
08GA071,2022-03-31,H.obs,3.355,
08GA071,2022-03-31,Q.obs,69.7,
08GA071,2022-04-01,H.obs,3.226,
08GA071,2022-04-01,Q.obs,56.4,
08GA071,2022-04-02,H.obs,3.154,
08GA071,2022-04-02,Q.obs,49.7,
08GA071,2022-04-03,Q.obs,54.4,
08GA071,2022-04-03,H.obs,3.205,
08GA071,2022-04-04,Q.obs,56.9,
08GA071,2022-04-04,H.obs,3.231,
08GA071,2022-04-05,Q.obs,48.0,
08GA071,2022-04-05,H.obs,3.135,
08GA071,2022-04-06,Q.obs,43.5,
08GA071,2022-04-06,H.obs,3.083,
08GA071,2022-04-07,Q.obs,37.1,
08GA071,2022-04-07,H.obs,3.003,
08GA071,2022-04-08,Q.obs,103.0,
08GA071,2022-04-08,H.obs,3.608,
08GA071,2022-04-09,Q.obs,80.4,
08GA071,2022-04-09,H.obs,3.447,
08GA071,2022-04-10,H.obs,3.218,
08GA071,2022-04-10,Q.obs,55.7,
08GA071,2022-04-11,H.obs,3.099,
08GA071,2022-04-11,Q.obs,44.9,
08GA071,2022-04-12,H.obs,3.026,
08GA071,2022-04-12,Q.obs,38.9,
08GA071,2022-04-13,Q.obs,34.0,
08GA071,2022-04-13,H.obs,2.961,
08GA071,2022-04-14,Q.obs,30.6,
08GA071,2022-04-14,H.obs,2.913,
08GA071,2022-04-15,Q.obs,28.5,
08GA071,2022-04-15,H.obs,2.883,
08GA071,2022-04-16,Q.obs,26.7,
08GA071,2022-04-16,H.obs,2.855,
08GA071,2022-04-17,Q.obs,26.0,
08GA071,2022-04-17,H.obs,2.844,
08GA071,2022-04-18,H.obs,2.864,
08GA071,2022-04-18,Q.obs,27.3,
08GA071,2022-04-19,Q.obs,28.6,
08GA071,2022-04-19,H.obs,2.883,
08GA071,2022-04-20,H.obs,2.876,
08GA071,2022-04-20,Q.obs,28.1,
08GA071,2022-04-21,H.obs,2.863,
08GA071,2022-04-21,Q.obs,27.2,
08GA071,2022-04-22,Q.obs,29.3,
08GA071,2022-04-22,H.obs,2.894,
08GA071,2022-04-23,H.obs,2.986,
08GA071,2022-04-23,Q.obs,35.8,
08GA071,2022-04-24,Q.obs,40.3,
08GA071,2022-04-24,H.obs,3.044,
08GA071,2022-04-25,H.obs,3.224,
08GA071,2022-04-25,Q.obs,56.3,
08GA071,2022-04-26,H.obs,3.223,
08GA071,2022-04-26,Q.obs,56.2,
