 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08MH126,2022-01-02,H.obs,3.714,
08MH126,2022-01-03,H.obs,3.754,
08MH126,2022-01-04,H.obs,3.543,
08MH126,2022-01-05,H.obs,3.166,
08MH126,2022-01-06,H.obs,3.249,
08MH126,2022-01-07,H.obs,3.44,
08MH126,2022-01-08,H.obs,3.068,
08MH126,2022-01-09,H.obs,2.951,
08MH126,2022-01-10,H.obs,3.017,
08MH126,2022-01-11,H.obs,3.235,
08MH126,2022-01-12,H.obs,3.422,
08MH126,2022-01-13,H.obs,3.402,
08MH126,2022-01-14,H.obs,3.249,
08MH126,2022-01-15,H.obs,3.23,
08MH126,2022-01-16,H.obs,3.225,
08MH126,2022-01-17,H.obs,3.277,
08MH126,2022-01-18,H.obs,3.251,
08MH126,2022-01-19,H.obs,3.166,
08MH126,2022-01-20,H.obs,3.237,
08MH126,2022-01-21,H.obs,3.059,
08MH126,2022-01-22,H.obs,2.919,
08MH126,2022-01-23,H.obs,2.848,
08MH126,2022-01-24,H.obs,2.855,
08MH126,2022-01-25,H.obs,2.876,
08MH126,2022-01-26,H.obs,2.975,
08MH126,2022-01-27,H.obs,3.051,
08MH126,2022-01-28,H.obs,3.169,
08MH126,2022-01-29,H.obs,3.253,
08MH126,2022-01-30,H.obs,3.408,
08MH126,2022-01-31,H.obs,3.349,
08MH126,2022-02-01,H.obs,3.174,
08MH126,2022-02-02,H.obs,3.072,
08MH126,2022-02-03,H.obs,2.987,
08MH126,2022-02-04,H.obs,2.961,
08MH126,2022-02-05,H.obs,2.823,
08MH126,2022-02-06,H.obs,2.781,
08MH126,2022-02-07,H.obs,2.888,
08MH126,2022-02-08,H.obs,2.806,
08MH126,2022-02-09,H.obs,2.83,
08MH126,2022-02-10,H.obs,2.864,
08MH126,2022-02-11,H.obs,2.836,
08MH126,2022-02-12,H.obs,2.868,
08MH126,2022-02-13,H.obs,2.998,
08MH126,2022-02-14,H.obs,3.128,
