 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08EB005,2022-01-01,Q.obs,61.8,B
08EB005,2022-01-01,H.obs,7.024,
08EB005,2022-01-02,H.obs,7.017,
08EB005,2022-01-02,Q.obs,61.4,B
08EB005,2022-01-03,Q.obs,61.0,B
08EB005,2022-01-03,H.obs,6.865,
08EB005,2022-01-04,Q.obs,60.6,B
08EB005,2022-01-04,H.obs,6.655,
08EB005,2022-01-05,Q.obs,60.2,B
08EB005,2022-01-05,H.obs,6.675,
08EB005,2022-01-06,H.obs,6.673,
08EB005,2022-01-06,Q.obs,59.8,B
08EB005,2022-01-07,H.obs,6.658,
08EB005,2022-01-07,Q.obs,59.4,B
08EB005,2022-01-08,H.obs,6.742,
08EB005,2022-01-08,Q.obs,59.0,B
08EB005,2022-01-09,H.obs,6.724,
08EB005,2022-01-09,Q.obs,58.6,B
08EB005,2022-01-10,H.obs,6.657,
08EB005,2022-01-10,Q.obs,58.2,B
08EB005,2022-01-11,H.obs,6.65,
08EB005,2022-01-11,Q.obs,57.8,B
08EB005,2022-01-12,H.obs,6.598,
08EB005,2022-01-12,Q.obs,57.4,B
08EB005,2022-01-13,Q.obs,57.0,B
08EB005,2022-01-13,H.obs,6.593,
08EB005,2022-01-14,Q.obs,56.7,B
08EB005,2022-01-14,H.obs,6.543,
08EB005,2022-01-15,Q.obs,56.5,B
08EB005,2022-01-15,H.obs,6.506,
08EB005,2022-01-16,H.obs,6.44,
08EB005,2022-01-16,Q.obs,56.2,B
08EB005,2022-01-17,Q.obs,55.9,B
08EB005,2022-01-17,H.obs,6.398,
08EB005,2022-01-18,Q.obs,55.7,B
08EB005,2022-01-18,H.obs,6.347,
08EB005,2022-01-19,Q.obs,55.4,B
08EB005,2022-01-19,H.obs,6.316,
08EB005,2022-01-20,Q.obs,55.1,B
08EB005,2022-01-20,H.obs,6.3,
08EB005,2022-01-21,Q.obs,54.9,B
08EB005,2022-01-21,H.obs,6.271,
08EB005,2022-01-22,H.obs,6.274,
08EB005,2022-01-22,Q.obs,54.6,B
08EB005,2022-01-23,Q.obs,54.3,B
08EB005,2022-01-23,H.obs,6.318,
08EB005,2022-01-24,H.obs,6.332,
08EB005,2022-01-24,Q.obs,54.1,B
08EB005,2022-01-25,Q.obs,53.8,B
08EB005,2022-01-25,H.obs,6.313,
08EB005,2022-01-26,Q.obs,53.6,B
08EB005,2022-01-26,H.obs,6.277,
08EB005,2022-01-27,Q.obs,53.3,B
08EB005,2022-01-27,H.obs,6.244,
08EB005,2022-01-28,H.obs,6.226,
08EB005,2022-01-28,Q.obs,53.0,B
08EB005,2022-01-29,H.obs,6.197,
08EB005,2022-01-29,Q.obs,52.8,B
08EB005,2022-01-30,Q.obs,52.5,B
08EB005,2022-01-30,H.obs,6.177,
08EB005,2022-01-31,H.obs,6.165,
08EB005,2022-01-31,Q.obs,52.3,B
08EB005,2022-02-01,H.obs,6.128,
08EB005,2022-02-01,Q.obs,52.0,B
08EB005,2022-02-02,Q.obs,51.8,B
08EB005,2022-02-02,H.obs,6.092,
08EB005,2022-02-03,H.obs,6.09,
08EB005,2022-02-03,Q.obs,51.6,B
08EB005,2022-02-04,H.obs,6.063,
08EB005,2022-02-04,Q.obs,51.4,B
08EB005,2022-02-05,H.obs,6.076,
08EB005,2022-02-05,Q.obs,51.3,B
08EB005,2022-02-06,H.obs,6.112,
08EB005,2022-02-06,Q.obs,51.2,B
08EB005,2022-02-07,H.obs,6.133,
08EB005,2022-02-07,Q.obs,51.1,B
08EB005,2022-02-08,Q.obs,51.0,B
08EB005,2022-02-08,H.obs,6.134,
08EB005,2022-02-09,H.obs,6.201,
08EB005,2022-02-09,Q.obs,51.0,B
08EB005,2022-02-10,H.obs,6.775,
08EB005,2022-02-10,Q.obs,56.6,B
08EB005,2022-02-11,Q.obs,62.5,B
08EB005,2022-02-11,H.obs,6.896,
08EB005,2022-02-12,Q.obs,57.8,B
08EB005,2022-02-12,H.obs,6.71,
08EB005,2022-02-13,Q.obs,56.2,B
08EB005,2022-02-13,H.obs,6.595,
08EB005,2022-02-14,Q.obs,54.9,B
08EB005,2022-02-14,H.obs,6.482,
08EB005,2022-02-15,Q.obs,53.6,B
08EB005,2022-02-15,H.obs,6.375,
08EB005,2022-02-16,Q.obs,52.5,B
08EB005,2022-02-16,H.obs,6.318,
08EB005,2022-02-17,H.obs,6.284,
08EB005,2022-02-17,Q.obs,51.9,B
08EB005,2022-02-18,H.obs,6.272,
08EB005,2022-02-18,Q.obs,51.2,B
08EB005,2022-02-19,H.obs,6.319,
08EB005,2022-02-19,Q.obs,50.6,B
08EB005,2022-02-20,H.obs,6.291,
08EB005,2022-02-20,Q.obs,50.2,B
08EB005,2022-02-21,Q.obs,49.9,B
08EB005,2022-02-21,H.obs,6.194,
08EB005,2022-02-22,H.obs,6.067,
08EB005,2022-02-22,Q.obs,49.5,B
08EB005,2022-02-23,Q.obs,49.2,B
08EB005,2022-02-23,H.obs,6.094,
08EB005,2022-02-24,Q.obs,48.9,B
08EB005,2022-02-24,H.obs,6.088,
08EB005,2022-02-25,Q.obs,48.6,B
08EB005,2022-02-25,H.obs,6.118,
08EB005,2022-02-26,H.obs,6.181,
08EB005,2022-02-26,Q.obs,48.3,B
08EB005,2022-02-27,Q.obs,47.9,B
08EB005,2022-02-27,H.obs,6.215,
08EB005,2022-02-28,Q.obs,47.6,B
08EB005,2022-02-28,H.obs,6.185,
08EB005,2022-03-01,Q.obs,47.3,B
08EB005,2022-03-01,H.obs,6.126,
08EB005,2022-03-02,H.obs,6.117,
08EB005,2022-03-02,Q.obs,47.0,B
08EB005,2022-03-03,H.obs,6.119,
08EB005,2022-03-03,Q.obs,46.7,B
08EB005,2022-03-04,H.obs,6.098,
08EB005,2022-03-04,Q.obs,46.5,B
08EB005,2022-03-05,H.obs,6.073,
08EB005,2022-03-05,Q.obs,46.3,B
08EB005,2022-03-06,H.obs,6.054,
08EB005,2022-03-06,Q.obs,46.0,B
08EB005,2022-03-07,Q.obs,45.8,B
08EB005,2022-03-07,H.obs,6.034,
08EB005,2022-03-08,Q.obs,45.6,B
