DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,08GA022,36.09999847412109,1.6729999780654907
2022-01-02,08GA022,75.69999694824219,2.0220000743865967
2022-01-03,08GA022,65.19999694824219,1.9529999494552608
2022-01-04,08GA022,54.900001525878906,1.861999988555908
2022-01-05,08GA022,47.900001525878906,1.7940000295639038
2022-01-06,08GA022,47.900001525878906,1.7899999618530271
2022-01-07,08GA022,42.5,1.741000056266785
2022-01-08,08GA022,42.0,1.7359999418258667
2022-01-09,08GA022,35.400001525878906,1.6640000343322754
2022-01-10,08GA022,38.70000076293945,1.6929999589920044
2022-01-11,08GA022,109.0,2.308000087738037
2022-01-12,08GA022,127.0,2.4170000553131104
2022-01-13,08GA022,226.0,2.999000072479248
2022-01-14,08GA022,164.0,2.6589999198913574
2022-01-15,08GA022,122.0,2.4030001163482666
2022-01-16,08GA022,102.0,2.259000062942505
2022-01-17,08GA022,122.0,2.3940000534057617
2022-01-18,08GA022,126.0,2.4200000762939453
2022-01-19,08GA022,123.0,2.401000022888184
2022-01-20,08GA022,124.0,2.4140000343322754
2022-01-21,08GA022,131.0,2.4579999446868896
2022-01-22,08GA022,89.9000015258789,2.1689999103546143
2022-01-23,08GA022,77.69999694824219,2.071000099182129
2022-01-24,08GA022,81.19999694824219,2.0999999046325684
2022-01-25,08GA022,82.5,2.111000061035156
2022-01-26,08GA022,63.09999847412109,1.9450000524520876
2022-01-27,08GA022,53.400001525878906,1.85699999332428
2022-01-28,08GA022,60.900001525878906,1.924000024795532
2022-01-29,08GA022,52.09999847412109,1.843000054359436
2022-01-30,08GA022,89.19999694824219,2.134999990463257
2022-01-31,08GA022,81.0999984741211,2.094000101089477
2022-02-01,08GA022,68.69999694824219,1.991000056266785
2022-02-02,08GA022,85.5,2.127000093460083
2022-02-03,08GA022,73.9000015258789,2.0369999408721924
2022-02-04,08GA022,67.5,1.9809999465942385
2022-02-05,08GA022,53.79999923706055,1.8600000143051147
2022-02-06,08GA022,48.20000076293945,1.8049999475479128
2022-02-07,08GA022,53.20000076293945,1.8459999561309812
2022-02-08,08GA022,71.80000305175781,2.010999917984009
2022-02-09,08GA022,82.0999984741211,2.1010000705718994
2022-02-10,08GA022,63.900001525878906,1.950000047683716
2022-02-11,08GA022,65.5,1.9609999656677248
2022-02-12,08GA022,71.0,2.003999948501587
2022-02-13,08GA022,54.29999923706055,1.8630000352859497
2022-02-14,08GA022,53.79999923706055,1.8589999675750728
2022-02-15,08GA022,77.30000305175781,2.071000099182129
2022-02-16,08GA022,78.80000305175781,2.0829999446868896
2022-02-17,08GA022,75.9000015258789,2.059000015258789
2022-02-18,08GA022,67.69999694824219,1.9739999771118164
2022-02-19,08GA022,71.4000015258789,2.0160000324249268
2022-02-20,08GA022,49.400001525878906,1.8170000314712524
2022-02-21,08GA022,55.09999847412109,1.86899995803833
2022-02-22,08GA022,50.29999923706055,1.819000005722046
2022-02-23,08GA022,40.20000076293945,1.718000054359436
2022-02-24,08GA022,39.09999847412109,1.7059999704360962
2022-02-25,08GA022,38.70000076293945,1.7000000476837158
2022-02-26,08GA022,41.29999923706055,1.7280000448226929
2022-02-27,08GA022,42.20000076293945,1.741000056266785
2022-02-28,08GA022,51.5,1.838000059127808
2022-03-01,08GA022,59.900001525878906,1.9170000553131104
2022-03-02,08GA022,88.30000305175781,2.157999992370605
2022-03-03,08GA022,78.5999984741211,2.0810000896453857
2022-03-04,08GA022,69.0,2.000999927520752
2022-03-05,08GA022,60.79999923706055,1.9270000457763672
2022-03-06,08GA022,54.59999847412109,1.86899995803833
2022-03-07,08GA022,51.400001525878906,1.838000059127808
2022-03-08,08GA022,49.79999923706055,1.8209999799728396
2022-03-09,08GA022,48.79999923706055,1.812000036239624
2022-03-10,08GA022,46.70000076293945,1.7899999618530271
2022-03-11,08GA022,48.5,1.805999994277954
2022-03-12,08GA022,67.5999984741211,1.9889999628067017
2022-03-13,08GA022,44.0,1.7599999904632568
2022-03-14,08GA022,48.20000076293945,1.8049999475479128
2022-03-15,08GA022,81.69999694824219,2.0989999771118164
2022-03-16,08GA022,75.5,2.055000066757202
2022-03-17,08GA022,69.30000305175781,2.000999927520752
2022-03-18,08GA022,79.4000015258789,2.0859999656677246
2022-03-19,08GA022,70.0999984741211,2.007999897003174
2022-03-20,08GA022,63.59999847412109,1.9529999494552608
2022-03-21,08GA022,75.30000305175781,2.049999952316284
2022-03-22,08GA022,82.30000305175781,2.108999967575073
2022-03-23,08GA022,106.0,2.2730000019073486
2022-03-24,08GA022,165.0,2.6670000553131104
