 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08FB011,2022-01-01,Q.obs,35.9,B
08FB011,2022-01-01,H.obs,2.127,
08FB011,2022-01-02,Q.obs,35.9,B
08FB011,2022-01-02,H.obs,2.171,
08FB011,2022-01-03,Q.obs,35.9,B
08FB011,2022-01-03,H.obs,2.07,
08FB011,2022-01-04,Q.obs,36.0,B
08FB011,2022-01-04,H.obs,2.016,
08FB011,2022-01-05,Q.obs,36.1,B
08FB011,2022-01-05,H.obs,2.037,
08FB011,2022-01-06,Q.obs,36.3,B
08FB011,2022-01-06,H.obs,2.073,
08FB011,2022-01-07,Q.obs,36.4,B
08FB011,2022-01-07,H.obs,2.104,
08FB011,2022-01-08,H.obs,2.134,
08FB011,2022-01-08,Q.obs,36.5,B
08FB011,2022-01-09,H.obs,2.212,
08FB011,2022-01-09,Q.obs,36.7,B
08FB011,2022-01-10,H.obs,2.181,
08FB011,2022-01-10,Q.obs,36.9,B
08FB011,2022-01-11,H.obs,2.057,
08FB011,2022-01-11,Q.obs,37.2,B
08FB011,2022-01-12,Q.obs,38.8,B
08FB011,2022-01-12,H.obs,2.013,
08FB011,2022-01-13,Q.obs,43.2,
08FB011,2022-01-13,H.obs,2.061,
08FB011,2022-01-14,Q.obs,41.2,
08FB011,2022-01-14,H.obs,2.033,
08FB011,2022-01-15,Q.obs,41.4,
08FB011,2022-01-15,H.obs,2.034,
08FB011,2022-01-16,H.obs,2.072,
08FB011,2022-01-16,Q.obs,44.3,
08FB011,2022-01-17,Q.obs,53.3,
08FB011,2022-01-17,H.obs,2.19,
08FB011,2022-01-18,H.obs,2.158,
08FB011,2022-01-18,Q.obs,50.4,A
08FB011,2022-01-19,Q.obs,49.1,
08FB011,2022-01-19,H.obs,2.133,
08FB011,2022-01-20,H.obs,2.153,
08FB011,2022-01-20,Q.obs,52.3,
08FB011,2022-01-21,Q.obs,56.5,
08FB011,2022-01-21,H.obs,2.175,
08FB011,2022-01-22,Q.obs,51.4,
08FB011,2022-01-22,H.obs,2.15,
08FB011,2022-01-23,Q.obs,48.3,
08FB011,2022-01-23,H.obs,2.126,
08FB011,2022-01-24,H.obs,2.108,
08FB011,2022-01-24,Q.obs,46.3,
08FB011,2022-01-25,H.obs,2.088,
08FB011,2022-01-25,Q.obs,44.3,
08FB011,2022-01-26,H.obs,2.072,
08FB011,2022-01-26,Q.obs,42.7,
08FB011,2022-01-27,Q.obs,41.0,
08FB011,2022-01-27,H.obs,2.055,
08FB011,2022-01-28,H.obs,2.044,
08FB011,2022-01-28,Q.obs,39.9,
08FB011,2022-01-29,H.obs,2.034,
08FB011,2022-01-29,Q.obs,38.9,
08FB011,2022-01-30,H.obs,2.027,
08FB011,2022-01-30,Q.obs,38.2,
08FB011,2022-01-31,Q.obs,37.2,
08FB011,2022-01-31,H.obs,2.015,
08FB011,2022-02-01,Q.obs,36.0,
08FB011,2022-02-01,H.obs,2.003,
08FB011,2022-02-02,H.obs,1.991,
08FB011,2022-02-02,Q.obs,35.0,
08FB011,2022-02-03,Q.obs,34.4,
08FB011,2022-02-03,H.obs,1.985,
08FB011,2022-02-04,Q.obs,35.0,
