 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08MA002,2022-01-01,Q.obs,20.4,
08MA002,2022-01-01,H.obs,0.878,
08MA002,2022-01-02,H.obs,0.845,
08MA002,2022-01-02,Q.obs,18.0,
08MA002,2022-01-03,H.obs,0.826,
08MA002,2022-01-03,Q.obs,17.1,
08MA002,2022-01-04,H.obs,0.823,
08MA002,2022-01-04,Q.obs,17.0,
08MA002,2022-01-05,H.obs,0.818,
08MA002,2022-01-05,Q.obs,16.7,
08MA002,2022-01-06,Q.obs,16.8,
08MA002,2022-01-06,H.obs,0.817,
08MA002,2022-01-07,Q.obs,16.9,
08MA002,2022-01-07,H.obs,0.819,
08MA002,2022-01-08,Q.obs,18.4,
08MA002,2022-01-08,H.obs,0.848,
08MA002,2022-01-09,H.obs,0.841,
08MA002,2022-01-09,Q.obs,18.0,
08MA002,2022-01-10,H.obs,0.834,
08MA002,2022-01-10,Q.obs,17.7,
08MA002,2022-01-11,H.obs,0.827,
08MA002,2022-01-11,Q.obs,17.4,
08MA002,2022-01-12,H.obs,0.813,
08MA002,2022-01-12,Q.obs,16.7,
08MA002,2022-01-13,H.obs,0.808,
08MA002,2022-01-13,Q.obs,16.5,
08MA002,2022-01-14,H.obs,0.827,
08MA002,2022-01-14,Q.obs,17.5,
08MA002,2022-01-15,Q.obs,16.8,
08MA002,2022-01-15,H.obs,0.812,
08MA002,2022-01-16,Q.obs,17.4,
08MA002,2022-01-16,H.obs,0.825,
08MA002,2022-01-17,Q.obs,16.1,A
08MA002,2022-01-17,H.obs,0.798,A
08MA002,2022-01-18,Q.obs,15.7,
08MA002,2022-01-18,H.obs,0.789,
08MA002,2022-01-19,Q.obs,16.6,
08MA002,2022-01-19,H.obs,0.807,
08MA002,2022-01-20,Q.obs,17.1,
08MA002,2022-01-20,H.obs,0.818,
08MA002,2022-01-21,Q.obs,16.3,
08MA002,2022-01-21,H.obs,0.8,
08MA002,2022-01-22,Q.obs,16.1,
08MA002,2022-01-22,H.obs,0.798,
08MA002,2022-01-23,Q.obs,15.8,
08MA002,2022-01-23,H.obs,0.79,
08MA002,2022-01-24,Q.obs,15.5,
08MA002,2022-01-24,H.obs,0.784,
08MA002,2022-01-25,Q.obs,15.7,
08MA002,2022-01-25,H.obs,0.788,
08MA002,2022-01-26,Q.obs,15.4,
08MA002,2022-01-26,H.obs,0.782,
08MA002,2022-01-27,Q.obs,15.8,
08MA002,2022-01-27,H.obs,0.791,
08MA002,2022-01-28,Q.obs,15.4,
08MA002,2022-01-28,H.obs,0.783,
08MA002,2022-01-29,Q.obs,15.6,
08MA002,2022-01-29,H.obs,0.787,
08MA002,2022-01-30,H.obs,0.771,
08MA002,2022-01-30,Q.obs,14.9,
08MA002,2022-01-31,H.obs,0.765,
08MA002,2022-01-31,Q.obs,14.6,
08MA002,2022-02-01,H.obs,0.75,
08MA002,2022-02-01,Q.obs,13.9,
08MA002,2022-02-02,H.obs,0.769,
08MA002,2022-02-02,Q.obs,14.8,
08MA002,2022-02-03,H.obs,0.776,
08MA002,2022-02-03,Q.obs,15.1,
08MA002,2022-02-04,Q.obs,15.3,
08MA002,2022-02-04,H.obs,0.781,
08MA002,2022-02-05,H.obs,0.754,
08MA002,2022-02-05,Q.obs,14.1,
08MA002,2022-02-06,Q.obs,14.8,
08MA002,2022-02-06,H.obs,0.77,
08MA002,2022-02-07,Q.obs,14.3,
08MA002,2022-02-07,H.obs,0.759,
08MA002,2022-02-08,H.obs,0.769,
08MA002,2022-02-08,Q.obs,14.8,
08MA002,2022-02-09,Q.obs,14.1,
08MA002,2022-02-09,H.obs,0.754,
08MA002,2022-02-10,H.obs,0.721,
08MA002,2022-02-10,Q.obs,12.7,
08MA002,2022-02-11,Q.obs,12.5,
08MA002,2022-02-11,H.obs,0.716,
08MA002,2022-02-12,Q.obs,12.4,
08MA002,2022-02-12,H.obs,0.714,
08MA002,2022-02-13,H.obs,0.709,
08MA002,2022-02-13,Q.obs,12.2,
08MA002,2022-02-14,H.obs,0.701,
08MA002,2022-02-14,Q.obs,11.9,
08MA002,2022-02-15,H.obs,0.704,
08MA002,2022-02-15,Q.obs,12.0,
08MA002,2022-02-16,H.obs,0.705,
08MA002,2022-02-16,Q.obs,12.0,
08MA002,2022-02-17,Q.obs,12.7,
08MA002,2022-02-17,H.obs,0.721,
08MA002,2022-02-18,H.obs,0.718,
08MA002,2022-02-18,Q.obs,12.6,
08MA002,2022-02-19,H.obs,0.713,
08MA002,2022-02-19,Q.obs,12.4,
08MA002,2022-02-20,H.obs,0.681,
08MA002,2022-02-20,Q.obs,11.0,E
08MA002,2022-02-21,Q.obs,10.2,E
08MA002,2022-02-22,Q.obs,10.2,E
08MA002,2022-02-23,Q.obs,10.1,E
08MA002,2022-02-24,Q.obs,10.1,E
08MA002,2022-02-25,Q.obs,10.1,E
08MA002,2022-02-26,Q.obs,10.1,E
08MA002,2022-02-27,Q.obs,10.1,E
08MA002,2022-02-28,Q.obs,10.0,E
08MA002,2022-03-01,Q.obs,10.0,E
08MA002,2022-03-02,Q.obs,9.99,E
