 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08KB003,2022-01-01,Q.obs,72.7,B
08KB003,2022-01-01,H.obs,1.971,
08KB003,2022-01-02,H.obs,1.979,
08KB003,2022-01-02,Q.obs,72.6,B
08KB003,2022-01-03,Q.obs,72.5,B
08KB003,2022-01-03,H.obs,2.045,
08KB003,2022-01-04,Q.obs,72.5,B
08KB003,2022-01-04,H.obs,2.042,
08KB003,2022-01-05,Q.obs,72.4,B
08KB003,2022-01-05,H.obs,2.032,
08KB003,2022-01-06,H.obs,2.012,
08KB003,2022-01-06,Q.obs,72.3,B
08KB003,2022-01-07,H.obs,2.006,
08KB003,2022-01-07,Q.obs,72.3,B
08KB003,2022-01-08,H.obs,1.996,
08KB003,2022-01-08,Q.obs,72.2,B
08KB003,2022-01-09,H.obs,1.998,
08KB003,2022-01-09,Q.obs,72.1,B
08KB003,2022-01-10,H.obs,1.993,
08KB003,2022-01-10,Q.obs,72.0,B
08KB003,2022-01-11,H.obs,2.0,
08KB003,2022-01-11,Q.obs,72.0,B
08KB003,2022-01-12,H.obs,2.03,
08KB003,2022-01-12,Q.obs,71.9,B
08KB003,2022-01-13,Q.obs,71.8,B
08KB003,2022-01-13,H.obs,2.074,
08KB003,2022-01-14,Q.obs,71.7,B
08KB003,2022-01-14,H.obs,2.101,
08KB003,2022-01-15,Q.obs,71.7,B
08KB003,2022-01-15,H.obs,2.097,
08KB003,2022-01-16,H.obs,2.125,
08KB003,2022-01-16,Q.obs,71.6,B
08KB003,2022-01-17,Q.obs,71.5,B
08KB003,2022-01-17,H.obs,2.26,
08KB003,2022-01-18,Q.obs,71.5,B
08KB003,2022-01-18,H.obs,2.541,
08KB003,2022-01-19,Q.obs,71.4,B
08KB003,2022-01-19,H.obs,2.53,
08KB003,2022-01-20,Q.obs,71.3,B
08KB003,2022-01-20,H.obs,2.468,
08KB003,2022-01-21,Q.obs,71.2,B
08KB003,2022-01-21,H.obs,2.405,
08KB003,2022-01-22,H.obs,2.353,
08KB003,2022-01-22,Q.obs,71.2,B
08KB003,2022-01-23,Q.obs,71.1,B
08KB003,2022-01-23,H.obs,2.327,
08KB003,2022-01-24,H.obs,2.223,
08KB003,2022-01-24,Q.obs,71.0,B
08KB003,2022-01-25,Q.obs,71.0,B
08KB003,2022-01-25,H.obs,2.167,
08KB003,2022-01-26,Q.obs,70.9,B
08KB003,2022-01-26,H.obs,2.119,
08KB003,2022-01-27,Q.obs,70.8,B
08KB003,2022-01-27,H.obs,2.075,
08KB003,2022-01-28,H.obs,2.045,
08KB003,2022-01-28,Q.obs,70.7,B
08KB003,2022-01-29,H.obs,2.013,
08KB003,2022-01-29,Q.obs,70.7,B
08KB003,2022-01-30,Q.obs,70.6,B
08KB003,2022-01-30,H.obs,1.999,
08KB003,2022-01-31,H.obs,2.003,
08KB003,2022-01-31,Q.obs,70.5,B
08KB003,2022-02-01,H.obs,1.976,
08KB003,2022-02-01,Q.obs,70.5,B
08KB003,2022-02-02,H.obs,1.932,
08KB003,2022-02-02,Q.obs,70.4,B
08KB003,2022-02-03,Q.obs,70.3,B
08KB003,2022-02-03,H.obs,1.938,
08KB003,2022-02-04,H.obs,1.957,
08KB003,2022-02-04,Q.obs,70.2,B
08KB003,2022-02-05,H.obs,2.004,
08KB003,2022-02-05,Q.obs,70.2,B
08KB003,2022-02-06,Q.obs,70.1,B
08KB003,2022-02-06,H.obs,2.072,
08KB003,2022-02-07,Q.obs,70.0,B
08KB003,2022-02-07,H.obs,2.108,
08KB003,2022-02-08,H.obs,2.179,
08KB003,2022-02-08,Q.obs,70.0,B
08KB003,2022-02-09,Q.obs,70.0,B
08KB003,2022-02-09,H.obs,2.256,
08KB003,2022-02-10,H.obs,2.612,
08KB003,2022-02-10,Q.obs,69.9,B
08KB003,2022-02-11,Q.obs,69.9,B
08KB003,2022-02-11,H.obs,2.842,
08KB003,2022-02-12,Q.obs,69.9,B
08KB003,2022-02-12,H.obs,2.754,
08KB003,2022-02-13,Q.obs,69.8,B
08KB003,2022-02-13,H.obs,2.571,
08KB003,2022-02-14,Q.obs,69.8,B
08KB003,2022-02-14,H.obs,2.385,
08KB003,2022-02-15,Q.obs,69.8,B
08KB003,2022-02-15,H.obs,2.23,
08KB003,2022-02-16,Q.obs,69.7,B
08KB003,2022-02-16,H.obs,2.129,
08KB003,2022-02-17,Q.obs,69.7,B
08KB003,2022-02-17,H.obs,2.086,
08KB003,2022-02-18,Q.obs,69.7,B
08KB003,2022-02-18,H.obs,2.137,
08KB003,2022-02-19,H.obs,2.381,
08KB003,2022-02-19,Q.obs,69.6,B
08KB003,2022-02-20,H.obs,2.542,
