DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,08LB064,149.0,2.1679999828338623
2022-01-02,08LB064,149.0,2.318000078201294
2022-01-03,08LB064,145.0,2.490000009536743
2022-01-04,08LB064,142.0,2.558000087738037
2022-01-05,08LB064,141.0,2.440999984741211
2022-01-06,08LB064,142.0,2.4110000133514404
2022-01-07,08LB064,142.0,2.509999990463257
2022-01-08,08LB064,143.0,2.510999917984009
2022-01-09,08LB064,145.0,2.5
2022-01-10,08LB064,145.0,2.48799991607666
2022-01-11,08LB064,145.0,2.490999937057495
2022-01-12,08LB064,144.0,2.441999912261963
2022-01-13,08LB064,143.0,2.4049999713897705
2022-01-14,08LB064,142.0,2.309000015258789
2022-01-15,08LB064,140.0,2.2079999446868896
2022-01-16,08LB064,139.0,2.138999938964844
2022-01-17,08LB064,138.0,2.095000028610229
2022-01-18,08LB064,137.0,2.0789999961853027
2022-01-19,08LB064,136.0,2.062999963760376
2022-01-20,08LB064,135.0,2.0460000038146973
2022-01-21,08LB064,133.0,2.078000068664551
2022-01-22,08LB064,132.0,2.055999994277954
2022-01-23,08LB064,131.0,2.0199999809265137
2022-01-24,08LB064,130.0,1.9780000448226929
2022-01-25,08LB064,128.0,1.930999994277954
2022-01-26,08LB064,127.0,1.8860000371932983
2022-01-27,08LB064,126.0,1.83899998664856
2022-01-28,08LB064,126.0,1.7669999599456787
2022-01-29,08LB064,125.0,1.7109999656677246
2022-01-30,08LB064,124.0,1.7339999675750732
2022-01-31,08LB064,123.0,1.7239999771118164
2022-02-01,08LB064,123.0,1.7280000448226929
2022-02-02,08LB064,122.0,1.6640000343322754
2022-02-03,08LB064,121.0,1.6390000581741333
2022-02-04,08LB064,121.0,1.6579999923706057
2022-02-05,08LB064,120.0,1.6759999990463257
2022-02-06,08LB064,119.0,1.7000000476837158
2022-02-07,08LB064,119.0,1.7050000429153442
2022-02-08,08LB064,118.0,1.6740000247955322
2022-02-09,08LB064,118.0,1.659000039100647
2022-02-10,08LB064,117.0,1.662999987602234
2022-02-11,08LB064,117.0,1.6649999618530271
2022-02-12,08LB064,116.0,1.5889999866485596
2022-02-13,08LB064,116.0,1.569000005722046
2022-02-14,08LB064,115.0,1.569000005722046
2022-02-15,08LB064,115.0,1.527999997138977
2022-02-16,08LB064,114.0,1.4869999885559082
2022-02-17,08LB064,114.0,1.4329999685287476
2022-02-18,08LB064,114.0,1.340000033378601
2022-02-19,08LB064,113.0,1.253999948501587
2022-02-20,08LB064,112.0,1.1779999732971191
2022-02-21,08LB064,110.0,1.1430000066757202
2022-02-22,08LB064,109.0,1.100000023841858
2022-02-23,08LB064,108.0,1.034000039100647
2022-02-24,08LB064,108.0,1.0520000457763672
2022-02-25,08LB064,108.0,1.0329999923706057
2022-02-26,08LB064,108.0,1.0479999780654907
2022-02-27,08LB064,108.0,1.059000015258789
2022-02-28,08LB064,110.0,1.1069999933242798
2022-03-01,08LB064,110.0,1.0839999914169312
2022-03-02,08LB064,111.0,1.0570000410079956
2022-03-03,08LB064,110.0,1.0110000371932983
2022-03-04,08LB064,110.0,0.9739999771118164
2022-03-05,08LB064,109.0,0.9380000233650208
2022-03-06,08LB064,109.0,0.9070000052452089
2022-03-07,08LB064,108.0,0.878000020980835
2022-03-08,08LB064,108.0,0.8579999804496765
2022-03-09,08LB064,108.0,0.8360000252723694
2022-03-10,08LB064,108.0,0.7960000038146973
2022-03-11,08LB064,108.0,0.7680000066757202
2022-03-12,08LB064,108.0,0.746999979019165
2022-03-13,08LB064,109.0,0.7519999742507935
2022-03-14,08LB064,109.0,0.746999979019165
2022-03-15,08LB064,109.0,0.7360000014305115
2022-03-16,08LB064,110.0,0.7369999885559082
2022-03-17,08LB064,110.0,0.7049999833106995
2022-03-18,08LB064,111.0,0.6840000152587891
2022-03-19,08LB064,113.0,0.6949999928474426
2022-03-20,08LB064,115.0,0.703000009059906
2022-03-21,08LB064,117.0,0.7129999995231628
2022-03-22,08LB064,120.0,0.7279999852180481
2022-03-23,08LB064,123.0,0.7419999837875366
2022-03-24,08LB064,132.0,0.7820000052452087
2022-03-25,08LB064,142.0,0.8289999961853027
2022-03-26,08LB064,148.0,0.8529999852180481
2022-03-27,08LB064,148.0,0.8560000061988831
2022-03-28,08LB064,153.0,0.8759999871253967
2022-03-29,08LB064,173.0,0.9589999914169312
2022-03-30,08LB064,196.0,1.0470000505447388
2022-03-31,08LB064,205.0,1.0800000429153442
2022-04-01,08LB064,202.0,1.0679999589920044
2022-04-02,08LB064,196.0,1.0449999570846558
2022-04-03,08LB064,192.0,1.0329999923706057
2022-04-04,08LB064,194.0,1.0399999618530271
2022-04-05,08LB064,200.0,1.0609999895095823
2022-04-06,08LB064,202.0,1.0709999799728394
2022-04-07,08LB064,199.0,1.0579999685287476
2022-04-08,08LB064,197.0,1.0520000457763672
2022-04-09,08LB064,205.0,1.0809999704360962
2022-04-10,08LB064,214.0,1.1119999885559082
2022-04-11,08LB064,213.0,1.1069999933242798
2022-04-12,08LB064,206.0,1.0820000171661377
2022-04-13,08LB064,198.0,1.0529999732971191
