 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08EF001,2022-01-01,Q.obs,143.0,B
08EF001,2022-01-01,H.obs,4.339,
08EF001,2022-01-02,H.obs,4.331,
08EF001,2022-01-02,Q.obs,142.0,B
08EF001,2022-01-03,Q.obs,140.0,B
08EF001,2022-01-03,H.obs,4.297,
08EF001,2022-01-04,Q.obs,139.0,B
08EF001,2022-01-04,H.obs,4.248,
08EF001,2022-01-05,Q.obs,137.0,B
08EF001,2022-01-05,H.obs,4.215,
08EF001,2022-01-06,H.obs,4.294,
08EF001,2022-01-06,Q.obs,136.0,B
08EF001,2022-01-07,H.obs,4.184,
08EF001,2022-01-07,Q.obs,134.0,B
08EF001,2022-01-08,H.obs,3.92,
08EF001,2022-01-08,Q.obs,133.0,B
08EF001,2022-01-09,H.obs,3.934,
08EF001,2022-01-09,Q.obs,132.0,B
08EF001,2022-01-10,H.obs,3.965,
08EF001,2022-01-10,Q.obs,132.0,B
08EF001,2022-01-11,H.obs,4.198,
08EF001,2022-01-11,Q.obs,131.0,B
08EF001,2022-01-12,H.obs,4.3,
08EF001,2022-01-12,Q.obs,130.0,B
08EF001,2022-01-13,Q.obs,130.0,B
08EF001,2022-01-13,H.obs,4.331,
08EF001,2022-01-14,Q.obs,129.0,B
08EF001,2022-01-14,H.obs,4.225,
08EF001,2022-01-15,Q.obs,131.0,B
08EF001,2022-01-15,H.obs,4.323,
08EF001,2022-01-16,H.obs,4.288,
08EF001,2022-01-16,Q.obs,133.0,B
08EF001,2022-01-17,Q.obs,136.0,B
08EF001,2022-01-17,H.obs,4.297,
08EF001,2022-01-18,Q.obs,138.0,B
08EF001,2022-01-18,H.obs,3.987,
08EF001,2022-01-19,Q.obs,140.0,B
08EF001,2022-01-19,H.obs,3.83,
08EF001,2022-01-20,Q.obs,142.0,B
08EF001,2022-01-20,H.obs,3.769,
08EF001,2022-01-21,Q.obs,145.0,B
08EF001,2022-01-21,H.obs,3.804,
08EF001,2022-01-22,H.obs,3.706,
08EF001,2022-01-22,Q.obs,147.0,B
08EF001,2022-01-23,Q.obs,149.0,B
08EF001,2022-01-23,H.obs,3.553,
08EF001,2022-01-24,H.obs,3.505,
08EF001,2022-01-24,Q.obs,149.0,B
08EF001,2022-01-25,Q.obs,148.0,B
08EF001,2022-01-25,H.obs,3.468,
08EF001,2022-01-26,Q.obs,146.0,B
08EF001,2022-01-26,H.obs,3.365,
08EF001,2022-01-27,Q.obs,145.0,B
08EF001,2022-01-27,H.obs,3.267,
08EF001,2022-01-28,H.obs,3.167,
08EF001,2022-01-28,Q.obs,144.0,B
