 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08MG014,2022-01-01,H.obs,6.273,
08MG014,2022-01-02,H.obs,6.281,
08MG014,2022-01-03,H.obs,6.249,
08MG014,2022-01-04,H.obs,6.27,
08MG014,2022-01-05,H.obs,6.29,
08MG014,2022-01-06,H.obs,6.34,
08MG014,2022-01-07,H.obs,6.388,
08MG014,2022-01-08,H.obs,6.312,
08MG014,2022-01-09,H.obs,6.253,
08MG014,2022-01-10,H.obs,6.229,
08MG014,2022-01-11,H.obs,6.368,
08MG014,2022-01-12,H.obs,6.759,
08MG014,2022-01-13,H.obs,6.904,
08MG014,2022-01-14,H.obs,6.781,
08MG014,2022-01-15,H.obs,6.741,
08MG014,2022-01-16,H.obs,6.692,A
08MG014,2022-01-17,H.obs,6.655,
08MG014,2022-01-18,H.obs,6.632,
08MG014,2022-01-19,H.obs,6.628,
08MG014,2022-01-20,H.obs,6.754,
08MG014,2022-01-21,H.obs,6.859,
08MG014,2022-01-22,H.obs,6.727,
08MG014,2022-01-23,H.obs,6.668,
08MG014,2022-01-24,H.obs,6.639,
08MG014,2022-01-25,H.obs,6.626,
08MG014,2022-01-26,H.obs,6.615,
08MG014,2022-01-27,H.obs,6.56,
08MG014,2022-01-28,H.obs,6.499,
08MG014,2022-01-29,H.obs,6.449,
08MG014,2022-01-30,H.obs,6.449,
08MG014,2022-01-31,H.obs,6.521,
08MG014,2022-02-01,H.obs,6.46,
08MG014,2022-02-02,H.obs,6.413,
08MG014,2022-02-03,H.obs,6.366,
08MG014,2022-02-04,H.obs,6.34,
08MG014,2022-02-05,H.obs,6.365,
08MG014,2022-02-06,H.obs,6.338,
08MG014,2022-02-07,H.obs,6.321,
08MG014,2022-02-08,H.obs,6.334,
08MG014,2022-02-09,H.obs,6.309,
08MG014,2022-02-10,H.obs,6.304,
08MG014,2022-02-11,H.obs,6.3,
08MG014,2022-02-12,H.obs,6.3,
08MG014,2022-02-13,H.obs,6.289,
08MG014,2022-02-14,H.obs,6.297,
08MG014,2022-02-15,H.obs,6.32,
08MG014,2022-02-16,H.obs,6.374,
08MG014,2022-02-17,H.obs,6.388,
08MG014,2022-02-18,H.obs,6.424,
08MG014,2022-02-19,H.obs,6.46,
08MG014,2022-02-20,H.obs,6.459,
08MG014,2022-02-21,H.obs,6.396,
08MG014,2022-02-22,H.obs,6.321,
08MG014,2022-02-23,H.obs,6.24,
08MG014,2022-02-24,H.obs,6.21,
08MG014,2022-02-25,H.obs,6.257,
08MG014,2022-02-26,H.obs,6.283,
08MG014,2022-02-27,H.obs,6.335,
08MG014,2022-02-28,H.obs,6.384,
08MG014,2022-03-01,H.obs,6.485,
08MG014,2022-03-02,H.obs,6.528,
08MG014,2022-03-03,H.obs,6.53,
08MG014,2022-03-04,H.obs,6.463,
08MG014,2022-03-05,H.obs,6.422,
08MG014,2022-03-06,H.obs,6.39,
08MG014,2022-03-07,H.obs,6.355,
08MG014,2022-03-08,H.obs,6.305,
08MG014,2022-03-09,H.obs,6.271,
08MG014,2022-03-10,H.obs,6.237,
08MG014,2022-03-11,H.obs,6.193,
08MG014,2022-03-12,H.obs,6.174,
08MG014,2022-03-13,H.obs,6.169,
08MG014,2022-03-14,H.obs,6.184,
08MG014,2022-03-15,H.obs,6.252,
08MG014,2022-03-16,H.obs,6.246,
08MG014,2022-03-17,H.obs,6.233,
08MG014,2022-03-18,H.obs,6.228,
08MG014,2022-03-19,H.obs,6.247,
08MG014,2022-03-20,H.obs,6.256,
08MG014,2022-03-21,H.obs,6.219,
08MG014,2022-03-22,H.obs,6.261,
08MG014,2022-03-23,H.obs,6.314,
08MG014,2022-03-24,H.obs,6.456,
08MG014,2022-03-25,H.obs,6.469,
08MG014,2022-03-26,H.obs,6.54,
08MG014,2022-03-27,H.obs,6.618,
08MG014,2022-03-28,H.obs,6.752,
08MG014,2022-03-29,H.obs,6.861,
08MG014,2022-03-30,H.obs,6.883,
08MG014,2022-03-31,H.obs,6.882,
08MG014,2022-04-01,H.obs,6.894,
08MG014,2022-04-02,H.obs,6.908,
08MG014,2022-04-03,H.obs,6.942,
08MG014,2022-04-04,H.obs,7.09,
08MG014,2022-04-05,H.obs,7.098,
08MG014,2022-04-06,H.obs,7.05,
08MG014,2022-04-07,H.obs,7.011,
08MG014,2022-04-08,H.obs,7.046,
08MG014,2022-04-09,H.obs,7.099,
08MG014,2022-04-10,H.obs,7.089,
08MG014,2022-04-11,H.obs,7.16,
08MG014,2022-04-12,H.obs,7.289,
08MG014,2022-04-13,H.obs,7.342,
08MG014,2022-04-14,H.obs,7.261,
08MG014,2022-04-15,H.obs,7.139,
08MG014,2022-04-16,H.obs,7.031,
08MG014,2022-04-17,H.obs,6.94,
08MG014,2022-04-18,H.obs,6.859,
08MG014,2022-04-19,H.obs,6.825,
08MG014,2022-04-20,H.obs,6.757,
08MG014,2022-04-21,H.obs,6.738,
08MG014,2022-04-22,H.obs,6.714,
08MG014,2022-04-23,H.obs,6.697,
08MG014,2022-04-24,H.obs,6.69,
08MG014,2022-04-25,H.obs,6.732,
08MG014,2022-04-26,H.obs,6.819,
08MG014,2022-04-27,H.obs,6.909,
08MG014,2022-04-28,H.obs,7.042,
08MG014,2022-04-29,H.obs,7.195,
08MG014,2022-04-30,H.obs,7.299,
08MG014,2022-05-01,H.obs,7.328,
08MG014,2022-05-02,H.obs,7.352,
08MG014,2022-05-03,H.obs,7.412,
08MG014,2022-05-04,H.obs,7.522,
08MG014,2022-05-05,H.obs,7.723,
08MG014,2022-05-06,H.obs,7.919,
08MG014,2022-05-07,H.obs,8.107,
08MG014,2022-05-08,H.obs,8.401,
08MG014,2022-05-09,H.obs,8.679,
08MG014,2022-05-10,H.obs,8.801,
08MG014,2022-05-11,H.obs,8.753,
08MG014,2022-05-12,H.obs,8.669,
08MG014,2022-05-13,H.obs,8.588,
08MG014,2022-05-14,H.obs,8.497,
08MG014,2022-05-15,H.obs,8.466,
08MG014,2022-05-16,H.obs,8.541,
08MG014,2022-05-17,H.obs,8.55,
08MG014,2022-05-18,H.obs,8.518,
08MG014,2022-05-19,H.obs,8.601,
08MG014,2022-05-20,H.obs,8.656,
08MG014,2022-05-21,H.obs,8.682,
08MG014,2022-05-22,H.obs,8.658,
08MG014,2022-05-23,H.obs,8.648,
08MG014,2022-05-24,H.obs,8.641,
08MG014,2022-05-25,H.obs,8.657,
08MG014,2022-05-26,H.obs,8.731,
08MG014,2022-05-27,H.obs,8.929,
08MG014,2022-05-28,H.obs,9.113,
08MG014,2022-05-29,H.obs,9.227,
08MG014,2022-05-30,H.obs,9.403,
08MG014,2022-05-31,H.obs,9.59,
08MG014,2022-06-01,H.obs,9.704,
08MG014,2022-06-02,H.obs,9.797,
08MG014,2022-06-03,H.obs,9.95,
08MG014,2022-06-04,H.obs,10.116,
08MG014,2022-06-05,H.obs,10.259,
08MG014,2022-06-06,H.obs,10.507,
08MG014,2022-06-07,H.obs,10.637,
08MG014,2022-06-08,H.obs,10.799,
08MG014,2022-06-09,H.obs,10.948,
08MG014,2022-06-10,H.obs,11.08,
08MG014,2022-06-11,H.obs,11.224,
08MG014,2022-06-12,H.obs,11.272,
08MG014,2022-06-13,H.obs,11.313,
08MG014,2022-06-14,H.obs,11.335,
08MG014,2022-06-15,H.obs,11.286,
08MG014,2022-06-16,H.obs,11.231,
08MG014,2022-06-17,H.obs,11.171,
08MG014,2022-06-18,H.obs,11.109,
08MG014,2022-06-19,H.obs,11.13,
08MG014,2022-06-20,H.obs,11.169,
08MG014,2022-06-21,H.obs,11.186,
