DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,08MB012,38.29999923706055,2.4130001068115234
2022-01-02,08MB012,39.59999847412109,2.680999994277954
2022-01-03,08MB012,40.29999923706055,2.509000062942505
2022-01-04,08MB012,40.900001525878906,2.4200000762939453
2022-01-05,08MB012,41.0,2.319999933242798
2022-01-06,08MB012,40.70000076293945,2.3310000896453857
2022-01-07,08MB012,40.09999847412109,2.4040000438690186
2022-01-08,08MB012,39.79999923706055,2.430999994277954
2022-01-09,08MB012,39.5,2.437000036239624
2022-01-10,08MB012,39.20000076293945,2.5799999237060547
2022-01-11,08MB012,39.0,2.651000022888184
2022-01-12,08MB012,38.70000076293945,2.565000057220459
2022-01-13,08MB012,38.5,2.503999948501587
2022-01-14,08MB012,38.29999923706055,2.3959999084472656
2022-01-15,08MB012,38.20000076293945,2.375999927520752
2022-01-16,08MB012,38.0,2.375999927520752
2022-01-17,08MB012,37.79999923706055,2.3550000190734863
2022-01-18,08MB012,37.70000076293945,2.378999948501587
2022-01-19,08MB012,37.5,2.3239998817443848
2022-01-20,08MB012,37.400001525878906,2.303999900817871
2022-01-21,08MB012,37.20000076293945,2.3429999351501465
2022-01-22,08MB012,37.09999847412109,2.344000101089477
2022-01-23,08MB012,36.900001525878906,2.315999984741211
2022-01-24,08MB012,36.79999923706055,2.312000036239624
2022-01-25,08MB012,36.70000076293945,2.2790000438690186
2022-01-26,08MB012,36.5,2.2950000762939453
2022-01-27,08MB012,36.400001525878906,2.275000095367432
2022-01-28,08MB012,36.20000076293945,2.265000104904175
2022-01-29,08MB012,36.09999847412109,2.302999973297119
2022-01-30,08MB012,36.0,2.319000005722046
2022-01-31,08MB012,35.79999923706055,2.306999921798706
2022-02-01,08MB012,35.70000076293945,2.253999948501587
2022-02-02,08MB012,35.599998474121094,2.2720000743865967
2022-02-03,08MB012,35.400001525878906,2.242000102996826
2022-02-04,08MB012,35.29999923706055,2.3420000076293945
2022-02-05,08MB012,35.20000076293945,2.382999897003174
2022-02-06,08MB012,35.0,2.3499999046325684
2022-02-07,08MB012,34.900001525878906,2.3350000381469727
2022-02-08,08MB012,34.79999923706055,2.388999938964844
2022-02-09,08MB012,34.70000076293945,2.3919999599456787
2022-02-10,08MB012,34.5,2.367000102996826
2022-02-11,08MB012,34.400001525878906,2.3469998836517334
2022-02-12,08MB012,34.29999923706055,2.305000066757202
2022-02-13,08MB012,34.20000076293945,2.315000057220459
2022-02-14,08MB012,34.099998474121094,2.3310000896453857
2022-02-15,08MB012,34.0,2.325999975204468
2022-02-16,08MB012,33.79999923706055,2.3340001106262207
2022-02-17,08MB012,33.70000076293945,2.3399999141693115
2022-02-18,08MB012,33.599998474121094,2.371999979019165
2022-02-19,08MB012,33.5,2.3940000534057617
2022-02-20,08MB012,33.400001525878906,2.3989999294281006
2022-02-21,08MB012,33.29999923706055,2.3299999237060547
2022-02-22,08MB012,33.20000076293945,2.259000062942505
2022-02-23,08MB012,33.099998474121094,2.25
2022-02-24,08MB012,33.0,2.276000022888184
2022-02-25,08MB012,32.900001525878906,2.2980000972747803
2022-02-26,08MB012,32.79999923706055,2.306999921798706
2022-02-27,08MB012,32.599998474121094,2.4040000438690186
2022-02-28,08MB012,32.5,2.4019999504089355
2022-03-01,08MB012,32.400001525878906,2.3970000743865967
2022-03-02,08MB012,32.29999923706055,2.401000022888184
2022-03-03,08MB012,32.29999923706055,2.4119999408721924
2022-03-04,08MB012,32.20000076293945,2.4130001068115234
2022-03-05,08MB012,32.099998474121094,2.378999948501587
2022-03-06,08MB012,32.0,2.345000028610229
2022-03-07,08MB012,31.899999618530277,2.3239998817443848
2022-03-08,08MB012,31.799999237060547,2.303999900817871
2022-03-09,08MB012,31.700000762939453,2.282000064849853
2022-03-10,08MB012,31.600000381469727,2.2709999084472656
2022-03-11,08MB012,31.5,2.260999917984009
2022-03-12,08MB012,31.399999618530277,2.236000061035156
2022-03-13,08MB012,31.299999237060547,2.188999891281128
2022-03-14,08MB012,31.5,2.180000066757202
2022-03-15,08MB012,31.799999237060547,2.236000061035156
2022-03-16,08MB012,32.20000076293945,2.2179999351501465
2022-03-17,08MB012,32.5,2.2230000495910645
2022-03-18,08MB012,32.900001525878906,2.21399998664856
2022-03-19,08MB012,33.29999923706055,2.213000059127808
2022-03-20,08MB012,33.70000076293945,2.197000026702881
2022-03-21,08MB012,34.20000076293945,2.196000099182129
2022-03-22,08MB012,35.099998474121094,2.240999937057495
2022-03-23,08MB012,36.0,2.2799999713897705
2022-03-24,08MB012,36.900001525878906,2.253000020980835
2022-03-25,08MB012,37.900001525878906,2.242000102996826
2022-03-26,08MB012,39.29999923706055,2.243000030517578
2022-03-27,08MB012,40.900001525878906,2.259000062942505
2022-03-28,08MB012,43.5,2.2920000553131104
2022-03-29,08MB012,43.70000076293945,2.2939999103546143
2022-03-30,08MB012,45.79999923706055,2.321000099182129
2022-03-31,08MB012,45.900001525878906,2.321000099182129
2022-04-01,08MB012,45.5,2.316999912261963
2022-04-02,08MB012,46.70000076293945,2.3320000171661377
2022-04-03,08MB012,46.29999923706055,2.325999975204468
2022-04-04,08MB012,46.09999847412109,2.3239998817443848
2022-04-05,08MB012,45.59999847412109,2.318000078201294
2022-04-06,08MB012,43.5,2.2920000553131104
