 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08ND026,2022-01-01,H.obs,26.856,
08ND026,2022-01-02,H.obs,26.766,
08ND026,2022-01-03,H.obs,26.595,
08ND026,2022-01-04,H.obs,26.465,
08ND026,2022-01-05,H.obs,26.374,
08ND026,2022-01-06,H.obs,26.28,
08ND026,2022-01-07,H.obs,26.458,
08ND026,2022-01-08,H.obs,26.756,
08ND026,2022-01-09,H.obs,26.98,
08ND026,2022-01-10,H.obs,26.972,
08ND026,2022-01-11,H.obs,26.972,
08ND026,2022-01-12,H.obs,26.942,
08ND026,2022-01-13,H.obs,26.912,
08ND026,2022-01-14,H.obs,26.92,
08ND026,2022-01-15,H.obs,26.962,
08ND026,2022-01-16,H.obs,27.008,
08ND026,2022-01-17,H.obs,27.032,
08ND026,2022-01-18,H.obs,27.021,
08ND026,2022-01-19,H.obs,26.98,
08ND026,2022-01-20,H.obs,27.004,
08ND026,2022-01-21,H.obs,26.968,
08ND026,2022-01-22,H.obs,26.957,
08ND026,2022-01-23,H.obs,26.992,
08ND026,2022-01-24,H.obs,26.983,
08ND026,2022-01-25,H.obs,26.919,
08ND026,2022-01-26,H.obs,26.913,
08ND026,2022-01-27,H.obs,26.815,
08ND026,2022-01-28,H.obs,26.826,
08ND026,2022-01-29,H.obs,26.901,
08ND026,2022-01-30,H.obs,26.951,
08ND026,2022-01-31,H.obs,27.035,
08ND026,2022-02-01,H.obs,26.955,
08ND026,2022-02-02,H.obs,26.819,
08ND026,2022-02-03,H.obs,26.674,
08ND026,2022-02-04,H.obs,26.775,
08ND026,2022-02-05,H.obs,26.946,
08ND026,2022-02-06,H.obs,27.023,
08ND026,2022-02-07,H.obs,26.968,
08ND026,2022-02-08,H.obs,26.919,
08ND026,2022-02-09,H.obs,27.004,
08ND026,2022-02-10,H.obs,26.963,
08ND026,2022-02-11,H.obs,26.968,
08ND026,2022-02-12,H.obs,26.99,
08ND026,2022-02-13,H.obs,26.989,
08ND026,2022-02-14,H.obs,26.978,
08ND026,2022-02-15,H.obs,27.002,
08ND026,2022-02-16,H.obs,26.983,
08ND026,2022-02-17,H.obs,26.991,
08ND026,2022-02-18,H.obs,27.033,
08ND026,2022-02-19,H.obs,27.018,
08ND026,2022-02-20,H.obs,27.007,
08ND026,2022-02-21,H.obs,27.05,
08ND026,2022-02-22,H.obs,26.975,
08ND026,2022-02-23,H.obs,26.769,
08ND026,2022-02-24,H.obs,26.864,
08ND026,2022-02-25,H.obs,26.805,
08ND026,2022-02-26,H.obs,26.67,
08ND026,2022-02-27,H.obs,26.763,
08ND026,2022-02-28,H.obs,27.022,
08ND026,2022-03-01,H.obs,27.01,
08ND026,2022-03-02,H.obs,27.038,
08ND026,2022-03-03,H.obs,27.083,
08ND026,2022-03-04,H.obs,27.063,
08ND026,2022-03-05,H.obs,27.064,
08ND026,2022-03-06,H.obs,27.048,
08ND026,2022-03-07,H.obs,27.009,
08ND026,2022-03-08,H.obs,27.001,
08ND026,2022-03-09,H.obs,26.984,
08ND026,2022-03-10,H.obs,26.981,
08ND026,2022-03-11,H.obs,26.996,
08ND026,2022-03-12,H.obs,27.052,
08ND026,2022-03-13,H.obs,26.963,
08ND026,2022-03-14,H.obs,26.93,
08ND026,2022-03-15,H.obs,26.87,
08ND026,2022-03-16,H.obs,26.892,
08ND026,2022-03-17,H.obs,26.969,
08ND026,2022-03-18,H.obs,26.941,
08ND026,2022-03-19,H.obs,26.791,
08ND026,2022-03-20,H.obs,26.779,
08ND026,2022-03-21,H.obs,26.887,
08ND026,2022-03-22,H.obs,26.985,
08ND026,2022-03-23,H.obs,26.954,
08ND026,2022-03-24,H.obs,26.961,
08ND026,2022-03-25,H.obs,26.944,
08ND026,2022-03-26,H.obs,26.969,
