 ID,Date,Parameter,Value/Valeur,Symbol/Symbole
08MF040,2022-01-01,Q.obs,539.0,
08MF040,2022-01-01,H.obs,0.376,
08MF040,2022-01-02,Q.obs,537.0,
08MF040,2022-01-02,H.obs,0.373,
08MF040,2022-01-03,Q.obs,584.0,
08MF040,2022-01-03,H.obs,0.465,
08MF040,2022-01-04,Q.obs,658.0,
08MF040,2022-01-04,H.obs,0.606,
08MF040,2022-01-05,Q.obs,620.0,
08MF040,2022-01-05,H.obs,0.534,
08MF040,2022-01-06,Q.obs,593.0,
08MF040,2022-01-06,H.obs,0.483,
08MF040,2022-01-07,H.obs,0.477,
08MF040,2022-01-07,Q.obs,590.0,
08MF040,2022-01-08,Q.obs,599.0,
08MF040,2022-01-08,H.obs,0.494,
08MF040,2022-01-09,Q.obs,598.0,
08MF040,2022-01-09,H.obs,0.491,
08MF040,2022-01-10,H.obs,0.524,
08MF040,2022-01-10,Q.obs,615.0,
08MF040,2022-01-11,H.obs,0.586,
08MF040,2022-01-11,Q.obs,648.0,
08MF040,2022-01-12,H.obs,0.667,
08MF040,2022-01-12,Q.obs,691.0,
08MF040,2022-01-13,H.obs,0.701,
08MF040,2022-01-13,Q.obs,709.0,
08MF040,2022-01-14,H.obs,0.746,
08MF040,2022-01-14,Q.obs,733.0,
08MF040,2022-01-15,H.obs,0.755,
08MF040,2022-01-15,Q.obs,738.0,
08MF040,2022-01-16,H.obs,0.718,
08MF040,2022-01-16,Q.obs,718.0,
08MF040,2022-01-17,H.obs,0.692,
08MF040,2022-01-17,Q.obs,704.0,
08MF040,2022-01-18,H.obs,0.703,
08MF040,2022-01-18,Q.obs,710.0,
08MF040,2022-01-19,H.obs,0.708,
08MF040,2022-01-19,Q.obs,713.0,
08MF040,2022-01-20,H.obs,0.713,
08MF040,2022-01-20,Q.obs,715.0,
08MF040,2022-01-21,Q.obs,699.0,
08MF040,2022-01-21,H.obs,0.682,
08MF040,2022-01-22,H.obs,0.718,
08MF040,2022-01-22,Q.obs,718.0,
08MF040,2022-01-23,H.obs,0.741,
08MF040,2022-01-23,Q.obs,731.0,
08MF040,2022-01-24,H.obs,0.796,
08MF040,2022-01-24,Q.obs,761.0,
08MF040,2022-01-25,H.obs,0.847,
08MF040,2022-01-25,Q.obs,789.0,
08MF040,2022-01-26,Q.obs,769.0,
08MF040,2022-01-26,H.obs,0.812,
08MF040,2022-01-27,Q.obs,744.0,
08MF040,2022-01-27,H.obs,0.766,
08MF040,2022-01-28,H.obs,0.719,
08MF040,2022-01-28,Q.obs,719.0,
08MF040,2022-01-29,Q.obs,707.0,
08MF040,2022-01-29,H.obs,0.697,
08MF040,2022-01-30,Q.obs,720.0,
08MF040,2022-01-30,H.obs,0.721,
08MF040,2022-01-31,H.obs,0.723,
08MF040,2022-01-31,Q.obs,721.0,
08MF040,2022-02-01,H.obs,0.713,
08MF040,2022-02-01,Q.obs,715.0,
08MF040,2022-02-02,Q.obs,692.0,
08MF040,2022-02-02,H.obs,0.67,
08MF040,2022-02-03,Q.obs,669.0,
08MF040,2022-02-03,H.obs,0.626,
08MF040,2022-02-04,Q.obs,649.0,
08MF040,2022-02-04,H.obs,0.59,
08MF040,2022-02-05,Q.obs,662.0,
08MF040,2022-02-05,H.obs,0.614,
08MF040,2022-02-06,Q.obs,662.0,
08MF040,2022-02-06,H.obs,0.613,
08MF040,2022-02-07,Q.obs,654.0,
08MF040,2022-02-07,H.obs,0.599,
08MF040,2022-02-08,Q.obs,649.0,
08MF040,2022-02-08,H.obs,0.589,
08MF040,2022-02-09,Q.obs,654.0,
08MF040,2022-02-09,H.obs,0.598,
08MF040,2022-02-10,H.obs,0.609,
08MF040,2022-02-10,Q.obs,659.0,
08MF040,2022-02-11,Q.obs,677.0,
08MF040,2022-02-11,H.obs,0.641,
08MF040,2022-02-12,H.obs,0.658,
08MF040,2022-02-12,Q.obs,686.0,
08MF040,2022-02-13,H.obs,0.677,
08MF040,2022-02-13,Q.obs,696.0,
08MF040,2022-02-14,H.obs,0.733,
08MF040,2022-02-14,Q.obs,726.0,
08MF040,2022-02-15,Q.obs,790.0,
08MF040,2022-02-15,H.obs,0.849,
08MF040,2022-02-16,Q.obs,811.0,
08MF040,2022-02-16,H.obs,0.888,
08MF040,2022-02-17,Q.obs,838.0,
08MF040,2022-02-17,H.obs,0.935,
08MF040,2022-02-18,H.obs,1.002,
08MF040,2022-02-18,Q.obs,875.0,
08MF040,2022-02-19,Q.obs,866.0,
08MF040,2022-02-19,H.obs,0.986,
08MF040,2022-02-20,Q.obs,832.0,
08MF040,2022-02-20,H.obs,0.925,
08MF040,2022-02-21,Q.obs,804.0,
08MF040,2022-02-21,H.obs,0.876,
08MF040,2022-02-22,H.obs,0.795,
08MF040,2022-02-22,Q.obs,760.0,
08MF040,2022-02-23,H.obs,0.751,
08MF040,2022-02-23,Q.obs,736.0,
08MF040,2022-02-24,H.obs,0.823,
08MF040,2022-02-24,Q.obs,776.0,
08MF040,2022-02-25,H.obs,0.88,
08MF040,2022-02-25,Q.obs,807.0,
08MF040,2022-02-26,Q.obs,827.0,
08MF040,2022-02-26,H.obs,0.916,
08MF040,2022-02-27,H.obs,0.883,
08MF040,2022-02-27,Q.obs,808.0,
08MF040,2022-02-28,Q.obs,800.0,
08MF040,2022-02-28,H.obs,0.867,
08MF040,2022-03-01,H.obs,0.822,
08MF040,2022-03-01,Q.obs,775.0,
08MF040,2022-03-02,Q.obs,757.0,
08MF040,2022-03-02,H.obs,0.789,
08MF040,2022-03-03,H.obs,0.787,
08MF040,2022-03-03,Q.obs,756.0,
08MF040,2022-03-04,H.obs,0.791,
08MF040,2022-03-04,Q.obs,758.0,
08MF040,2022-03-05,Q.obs,761.0,
