DATE,STATION_NUMBER,DISCHARGE,LEVEL
2022-01-01,08MG013,228.0,
2022-01-02,08MG013,226.0,
2022-01-03,08MG013,225.0,
2022-01-04,08MG013,222.0,
2022-01-05,08MG013,220.0,
2022-01-06,08MG013,217.0,
2022-01-07,08MG013,214.0,
2022-01-08,08MG013,214.0,
2022-01-09,08MG013,210.0,
2022-01-10,08MG013,205.0,
2022-01-11,08MG013,209.0,
2022-01-12,08MG013,223.0,
2022-01-13,08MG013,254.0,
2022-01-14,08MG013,271.0,
2022-01-15,08MG013,280.0,
2022-01-16,08MG013,282.0,
2022-01-17,08MG013,281.0,
2022-01-18,08MG013,279.0,
2022-01-19,08MG013,276.0,
2022-01-20,08MG013,278.0,
2022-01-21,08MG013,290.0,
2022-01-22,08MG013,292.0,
2022-01-23,08MG013,289.0,
2022-01-24,08MG013,284.0,
2022-01-25,08MG013,278.0,
2022-01-26,08MG013,271.0,
2022-01-27,08MG013,264.0,
2022-01-28,08MG013,258.0,
2022-01-29,08MG013,252.0,
2022-01-30,08MG013,248.0,
2022-01-31,08MG013,249.0,
2022-02-01,08MG013,249.0,
2022-02-02,08MG013,245.0,
2022-02-03,08MG013,241.0,
2022-02-04,08MG013,236.0,
2022-02-05,08MG013,234.0,
2022-02-06,08MG013,231.0,
2022-02-07,08MG013,227.0,
2022-02-08,08MG013,223.0,
2022-02-09,08MG013,222.0,
2022-02-10,08MG013,219.0,
2022-02-11,08MG013,217.0,
2022-02-12,08MG013,213.0,
2022-02-13,08MG013,209.0,
2022-02-14,08MG013,206.0,
2022-02-15,08MG013,203.0,
2022-02-16,08MG013,201.0,
2022-02-17,08MG013,197.0,
2022-02-18,08MG013,196.0,
2022-02-19,08MG013,194.0,
2022-02-20,08MG013,194.0,
2022-02-21,08MG013,196.0,
2022-02-22,08MG013,186.0,
2022-02-23,08MG013,184.0,
2022-02-24,08MG013,180.0,
2022-02-25,08MG013,177.0,
2022-02-26,08MG013,174.0,
2022-02-27,08MG013,176.0,
2022-02-28,08MG013,185.0,
2022-03-01,08MG013,193.0,
2022-03-02,08MG013,207.0,
2022-03-03,08MG013,218.0,
2022-03-04,08MG013,222.0,
2022-03-05,08MG013,222.0,
2022-03-06,08MG013,220.0,
2022-03-07,08MG013,218.0,
2022-03-08,08MG013,216.0,
2022-03-09,08MG013,212.0,
2022-03-10,08MG013,208.0,
2022-03-11,08MG013,204.0,
2022-03-12,08MG013,202.0,
2022-03-13,08MG013,199.0,
2022-03-14,08MG013,199.0,
2022-03-15,08MG013,201.0,
2022-03-16,08MG013,203.0,
2022-03-17,08MG013,204.0,
2022-03-18,08MG013,204.0,
2022-03-19,08MG013,203.0,
2022-03-20,08MG013,205.0,
2022-03-21,08MG013,205.0,
2022-03-22,08MG013,204.0,
2022-03-23,08MG013,203.0,
2022-03-24,08MG013,211.0,
2022-03-25,08MG013,214.0,
2022-03-26,08MG013,216.0,
2022-03-27,08MG013,218.0,
2022-03-28,08MG013,225.0,
2022-03-29,08MG013,234.0,
2022-03-30,08MG013,241.0,
2022-03-31,08MG013,248.0,
2022-04-01,08MG013,251.0,
2022-04-02,08MG013,252.0,
2022-04-03,08MG013,255.0,
2022-04-04,08MG013,261.0,
2022-04-05,08MG013,278.0,
2022-04-06,08MG013,280.0,
2022-04-07,08MG013,273.0,
2022-04-08,08MG013,274.0,
2022-04-09,08MG013,282.0,
2022-04-10,08MG013,281.0,
2022-04-11,08MG013,278.0,
2022-04-12,08MG013,275.0,
2022-04-13,08MG013,269.0,
2022-04-14,08MG013,263.0,
2022-04-15,08MG013,259.0,
2022-04-16,08MG013,253.0,
2022-04-17,08MG013,248.0,
2022-04-18,08MG013,243.0,
2022-04-19,08MG013,244.0,
2022-04-20,08MG013,239.0,
2022-04-21,08MG013,232.0,
2022-04-22,08MG013,234.0,
2022-04-23,08MG013,230.0,
2022-04-24,08MG013,226.0,
2022-04-25,08MG013,225.0,
2022-04-26,08MG013,228.0,
2022-04-27,08MG013,229.0,
2022-04-28,08MG013,227.0,
2022-04-29,08MG013,226.0,
2022-04-30,08MG013,224.0,
2022-05-01,08MG013,223.0,
2022-05-02,08MG013,221.0,
2022-05-03,08MG013,222.0,
2022-05-04,08MG013,228.0,
2022-05-05,08MG013,237.0,
2022-05-06,08MG013,247.0,
2022-05-07,08MG013,252.0,
2022-05-08,08MG013,253.0,
2022-05-09,08MG013,237.0,
2022-05-10,08MG013,228.0,
2022-05-11,08MG013,236.0,
2022-05-12,08MG013,245.0,
2022-05-13,08MG013,254.0,
2022-05-14,08MG013,258.0,
2022-05-15,08MG013,261.0,
2022-05-16,08MG013,277.0,
2022-05-17,08MG013,315.0,
2022-05-18,08MG013,333.0,
2022-05-19,08MG013,361.0,
2022-05-20,08MG013,369.0,
2022-05-21,08MG013,365.0,
2022-05-22,08MG013,365.0,
2022-05-23,08MG013,371.0,
2022-05-24,08MG013,378.0,
2022-05-25,08MG013,385.0,
2022-05-26,08MG013,392.0,
2022-05-27,08MG013,420.0,
2022-05-28,08MG013,465.0,
2022-05-29,08MG013,487.0,
2022-05-30,08MG013,491.0,
2022-05-31,08MG013,484.0,
2022-06-01,08MG013,505.0,
2022-06-02,08MG013,564.0,
2022-06-03,08MG013,634.0,
2022-06-04,08MG013,704.0,
2022-06-05,08MG013,778.0,
2022-06-06,08MG013,844.0,
2022-06-07,08MG013,894.0,
2022-06-08,08MG013,922.0,
2022-06-09,08MG013,986.0,
2022-06-10,08MG013,1050.0,
2022-06-11,08MG013,1100.0,
2022-06-12,08MG013,1140.0,
2022-06-13,08MG013,1150.0,
2022-06-14,08MG013,1130.0,
2022-06-15,08MG013,1070.0,
2022-06-16,08MG013,1050.0,
2022-06-17,08MG013,1060.0,
2022-06-18,08MG013,1050.0,
2022-06-19,08MG013,1000.0,
2022-06-20,08MG013,961.0,
2022-06-21,08MG013,937.0,
2022-06-22,08MG013,923.0,
2022-06-23,08MG013,967.0,
2022-06-24,08MG013,989.0,
2022-06-25,08MG013,955.0,
2022-06-26,08MG013,942.0,
2022-06-27,08MG013,1010.0,
2022-06-28,08MG013,1140.0,
2022-06-29,08MG013,1250.0,
2022-06-30,08MG013,1280.0,
2022-07-01,08MG013,1230.0,
2022-07-02,08MG013,1140.0,
2022-07-03,08MG013,1090.0,
2022-07-04,08MG013,1120.0,
2022-07-05,08MG013,1180.0,
2022-07-06,08MG013,1210.0,
2022-07-07,08MG013,1200.0,
2022-07-08,08MG013,1180.0,
2022-07-09,08MG013,1170.0,
2022-07-10,08MG013,1140.0,
2022-07-11,08MG013,1110.0,
2022-07-12,08MG013,1070.0,
2022-07-13,08MG013,1080.0,
2022-07-14,08MG013,1130.0,
2022-07-15,08MG013,1130.0,
2022-07-16,08MG013,1100.0,
2022-07-17,08MG013,1070.0,
2022-07-18,08MG013,1090.0,
2022-07-19,08MG013,1110.0,
2022-07-20,08MG013,1100.0,
2022-07-21,08MG013,1100.0,
2022-07-22,08MG013,1090.0,
2022-07-23,08MG013,1090.0,
2022-07-24,08MG013,1100.0,
2022-07-25,08MG013,1100.0,
2022-07-26,08MG013,1090.0,
2022-07-27,08MG013,1090.0,
2022-07-28,08MG013,1090.0,
2022-07-29,08MG013,1100.0,
2022-07-30,08MG013,1100.0,
2022-07-31,08MG013,1080.0,
2022-08-01,08MG013,1060.0,
2022-08-02,08MG013,1020.0,
2022-08-03,08MG013,997.0,
2022-08-04,08MG013,971.0,
2022-08-05,08MG013,952.0,
2022-08-06,08MG013,920.0,
2022-08-07,08MG013,865.0,
2022-08-08,08MG013,816.0,
2022-08-09,08MG013,775.0,
2022-08-10,08MG013,736.0,
2022-08-11,08MG013,711.0,
2022-08-12,08MG013,691.0,
2022-08-13,08MG013,672.0,
2022-08-14,08MG013,653.0,
2022-08-15,08MG013,629.0,
2022-08-16,08MG013,603.0,
2022-08-17,08MG013,585.0,
2022-08-18,08MG013,572.0,
2022-08-19,08MG013,561.0,
2022-08-20,08MG013,553.0,
2022-08-21,08MG013,550.0,
2022-08-22,08MG013,545.0,
2022-08-23,08MG013,538.0,
2022-08-24,08MG013,529.0,
2022-08-25,08MG013,518.0,
2022-08-26,08MG013,508.0,
2022-08-27,08MG013,506.0,
2022-08-28,08MG013,506.0,
2022-08-29,08MG013,496.0,
2022-08-30,08MG013,478.0,
2022-08-31,08MG013,464.0,
2022-09-01,08MG013,453.0,
2022-09-02,08MG013,448.0,
2022-09-03,08MG013,436.0,
2022-09-04,08MG013,433.0,
2022-09-05,08MG013,425.0,
2022-09-06,08MG013,423.0,
2022-09-07,08MG013,409.0,
2022-09-08,08MG013,397.0,
2022-09-09,08MG013,385.0,
2022-09-10,08MG013,363.0,
2022-09-11,08MG013,341.0,
2022-09-12,08MG013,325.0,
2022-09-13,08MG013,311.0,
2022-09-14,08MG013,302.0,
2022-09-15,08MG013,291.0,
2022-09-16,08MG013,283.0,
2022-09-17,08MG013,283.0,
2022-09-18,08MG013,280.0,
2022-09-19,08MG013,270.0,
2022-09-20,08MG013,265.0,
2022-09-21,08MG013,257.0,
2022-09-22,08MG013,247.0,
2022-09-23,08MG013,239.0,
2022-09-24,08MG013,237.0,
2022-09-25,08MG013,231.0,
2022-09-26,08MG013,226.0,
