STATION_NU,PROV_TERR_,LATITUDE,LONGITUDE,node_id,reach_id
05TG703,MB,55.715969085693400,-97.936378479003900,71212000140451,71212000141
05TG005,MB,55.712921142578000,-97.948638916015500,71212000150024,71212000154
05TG701,MB,55.719829559326200,-97.946441650390500,71212000170011,71212000171
05TG707,MB,55.698860168457000,-98.049468994140500,71212000190233,71212000193
05TG746,MB,55.648029327392500,-98.096862792968800,71212000190563,71212000193
05TF707,MB,55.573879241943400,-98.315826416015500,71212000210393,71212000213
05TF725,MB,55.539600372314500,-98.478462219238200,71212000220621,71212000221
05TF772,MB,55.603488922119000,-98.531730651855400,71212000250283,71212000253
05TF723,MB,55.628601074218800,-98.706611633300700,71212000270261,71212000271
05TE001,MB,55.464691162109400,-99.096893310546800,71212000340041,71212000341
05TE002,MB,55.496620178222600,-99.220886230468800,71212000370171,71212000371
05TG747,MB,55.779998779296900,-97.944000244140500,71212000670373,71212000673
05TG003,MB,55.995258331298800,-97.357620239257700,71212000760051,71212000761
05TF003,MB,55.860279083252000,-99.292778015136700,71212000800123,71212000803
05TF701,MB,55.840610504150300,-99.266273498535100,71212000800293,71212000803
05TF001,MB,55.783069610595700,-98.881523132324200,71212001050103,71212001053
05UF792,MB,56.067218780517500,-96.541282653808500,71213000010503,71213000013
05UE714,MB,55.828609466552600,-96.602462768554700,71215000030453,71215000033
05UE711,MB,55.731380462646400,-96.664436340332000,71215000040493,71215000043
05UE713,MB,55.581951141357400,-96.741500854492200,71215000060273,71215000063
05UE703,MB,55.438060760497900,-96.786407470703100,71215000080053,71215000083
05UE712,MB,55.221458435058600,-97.189170837402300,71215000120321,71215000121
05UE004,MB,55.223331451416000,-97.218330383300700,71215000120411,71215000121
05UD005,MB,55.220829010009800,-97.303329467773300,71215000130143,71215000133
05UD004,MB,54.775001525878800,-97.930557250976600,71215000230513,71215000233
05UD009,MB,54.708328247070200,-97.875000000000000,71215000270103,71215000273
05UD701,MB,54.699230194091700,-97.889793395996000,71215000270143,71215000273
05UD703,MB,54.693851470947300,-97.889717102050700,71215000270163,71215000273
05UB701,MB,54.539680480957000,-98.027938842773300,71216000070183,71216000073
05UB009,MB,54.498058319091700,-98.048057556152300,71216000070513,71216000073
05UB702,MB,54.420700073242200,-98.063369750976600,71216000090193,71216000093
05UB704,MB,54.388759613037100,-98.006958007812500,71216000090633,71216000093
05UB007,MB,54.362781524658200,-98.124168395996000,71216000160083,71216000163
05UC701,MB,54.538928985595700,-98.363853454589800,71216000280713,71216000283
05UC702,MB,54.500190734863300,-98.611396789550700,71216000290761,71216000291
05UB710,MB,54.025970458984400,-98.292968750000000,71216000380383,71216000383
05UB006,MB,54.063060760497900,-98.197776794433500,71217000020243,71217000023
05UD001,MB,54.623611450195200,-97.785278320312500,71217000400363,71217000403
05UB717,MB,54.269161224365100,-97.558883666992200,71217000500161,71217000501
05UB008,MB,54.244171142578000,-97.590827941894500,71217000500361,71217000501
05UA003,MB,53.822219848632700,-97.775001525878900,71217000570221,71217000571
05RE001,MB,52.772689819335900,-96.759078979492200,71218000160203,71218000163
05LM006,MB,52.001949310302600,-98.329780578613200,71222100080441,71222100081
05LM001,MB,51.587329864502000,-98.711807250976600,71222100190451,71222100191
05LH002,MB,51.813888549804700,-99.533332824707000,71222300150351,71222300151
05LH004,MB,51.833328247070200,-99.550003051757700,71222300160051,71222300161
05LH005,MB,51.848499298095700,-99.546173095703100,71222300160191,71222300161
05LH001,MB,51.646999359130900,-99.923439025878900,71222400010703,71222400013
05LJ002,MB,51.527778625488300,-99.991668701171900,71222400040211,71222400041
05LJ014,MB,51.503608703613300,-99.995826721191400,71222400040361,71222400041
05LJ001,MB,51.461109161377000,-99.988891601562500,71222400040631,71222400041
05LC004,MB,52.876281738281200,-101.049392700194000,71222900040371,71222900041
05LC001,SK,52.859470367431500,-102.195060729980000,71222900180701,71222900181
05LC002,SK,52.818061828613300,-102.368606567382000,71222900200141,71222900201
05LB007,SK,52.833061218261600,-102.395561218262000,71222900200291,71222900201
05RD005,MB,52.353279113769500,-97.022003173828000,71223200070383,71223200073
05RD007,MB,52.202781677246100,-96.102783203124900,71223200200271,71223200201
05RD010,MB,52.191669464111200,-96.088890075683500,71223200200321,71223200201
05RD001,MB,52.049999237060400,-95.466667175292900,71223400120021,71223400121
05RD008,MB,52.028831481933600,-96.395172119140500,71223400360013,71223400363
05RD009,MB,52.022220611572300,-96.388893127441400,71223400360043,71223400363
05RB003,MB,51.703418731689500,-96.604530334472600,71223800070381,71223800071
05SA005,MB,50.631671905517500,-96.322776794433500,71224100100413,71224100103
05PF069,MB,50.567501068115100,-96.177497863769500,71224100130024,71224100134
05PF048,MB,50.463890075683600,-96.004173278808500,71224100170013,71224100173
05PF044,MB,50.438888549804700,-95.974998474121000,71224100190093,71224100193
05PF068,MB,50.398059844970700,-95.997222900390500,71224100200073,71224100203
05PF022,MB,50.287498474121100,-96.001388549804700,71224100230133,71224100233
05PF060,MB,50.251388549804700,-96.038887023925700,71224100230363,71224100233
05PF057,MB,50.119438171386600,-96.013893127441400,71224100250034,71224100254
05PF015,MB,50.120830535888700,-96.011108398437500,71224100250044,71224100254
05PF801,MB,50.144168853759800,-95.817779541015500,71224100270333,71224100273
05PF063,MB,50.224998474121100,-95.570831298828000,71224100290014,71224100294
05PF008,MB,50.237499237060400,-95.562500000000000,71224100300073,71224100303
05PF001,MB,50.304168701171900,-95.550003051757700,71224100320113,71224100323
05PF064,MB,50.366668701171900,-95.338890075683500,71224100340023,71224100343
05PF051,ON,50.211921691894500,-95.092582702636700,71224100380043,71224100383
05QE005,ON,50.266670227050800,-94.970832824707000,71224200030016,71224200036
05PE021,ON,50.130931854247900,-94.927886962890500,71224300040203,71224300043
05PE010,ON,50.116668701171900,-94.870826721191400,71224300050073,71224300053
05PE025,ON,49.883918762207000,-94.548637390136700,71224300090323,71224300093
05PE022,ON,49.791419982910100,-94.520576477050700,71224300120111,71224300121
05PE020,ON,49.784610748291000,-94.513107299804700,71224300120151,71224300121
05PE028,ON,49.777080535888700,-94.524108886718800,71224300130063,71224300133
05PE008,ON,49.770828247070200,-94.550003051757700,71224300130133,71224300133
05PE011,ON,49.771968841552600,-94.524467468261700,71224300140014,71224300144
05PE029,ON,49.771800994872900,-94.520927429199200,71224300140024,71224300144
05PE030,ON,49.768310546875000,-94.517639160156100,71224300140044,71224300144
05PE001,ON,49.772811889648400,-94.503639221191400,71224300150023,71224300153
05PC027,ON,48.767429351806500,-94.665000915527300,71224300410521,71224300411
05PC021,ON,48.717018127441300,-94.564231872558500,71224300420331,71224300421
05PC018,MN,48.634471893310400,-93.913360595703100,71224300470014,71224300474
05PD011,ON,49.712638854980400,-94.810249328613200,71224301200193,71224301203
05PE009,ON,49.986560821533200,-94.663688659667900,71224301460043,71224301463
05PC019,ON,48.608528137207000,-93.403442382812500,71224700020621,71224700021
05PC025,ON,48.616249084472600,-93.359916687011700,71224700050053,71224700053
05PC024,ON,48.613891601562400,-93.354721069335800,71224700050083,71224700053
05PB023,ON,48.841541290283200,-93.623718261718800,71224700180873,71224700183
05PB009,ON,48.744438171386600,-92.284721374511700,71224800090024,71224800094
05PB001,ON,48.750000000000000,-92.199996948242200,71224800110013,71224800113
05OJ018,MB,50.391109466552600,-96.808326721191400,71225000110363,71225000113
05OJ022,MB,50.283000946044900,-96.858558654785100,71225000140011,71225000141
05OJ005,MB,50.145641326904200,-96.866188049316400,71225000150261,71225000151
05OJ829,MB,50.132221221923800,-96.855560302734400,71225000150371,71225000151
05OJ010,MB,50.107780456542900,-96.931671142578000,71225000150721,71225000151
05OJ021,MB,50.083889007568400,-96.937423706054700,71225000160024,71225000164
05OJ023,MB,49.950729370117200,-97.097221374511700,71225000180321,71225000181
05OJ001,MB,49.916671752929700,-97.125000000000000,71225000180571,71225000181
05OJ015,MB,49.898498535156200,-97.132186889648300,71225000180781,71225000181
05OC003,MB,49.854171752929700,-97.141670227050700,71226100010341,71226100011
05OC008,MB,49.784721374511600,-97.135223388671900,71226100020441,71226100021
05OC020,MB,49.754379272460900,-97.133476257324200,71226100030201,71226100031
05OC021,MB,49.750720977783200,-97.133361816406100,71226100030211,71226100031
05OC026,MB,49.739311218261600,-97.130218505859400,71226100030291,71226100031
05OE013,MB,49.695831298828000,-97.093078613281100,71226100040331,71226100041
05OC028,MB,49.679531097412100,-97.119689941406100,71226100040501,71226100041
05OC012,MB,49.567001342773400,-97.181747436523300,71226100060181,71226100061
05OC006,MB,49.355190277099600,-97.349060058593800,71226100080031,71226100081
05OC009,MB,49.265830993652300,-97.340423583984400,71226100100021,71226100101
05OC010,MB,49.131721496582000,-97.253250122070200,71226100120441,71226100121
05OC001,MB,49.003749847412100,-97.223831176757700,71226300020471,71226300021
05MJ002,MB,49.875000000000000,-97.191673278808500,71227000010311,71227000011
05MJ013,MB,49.884239196777300,-97.194732666015500,71227000010321,71227000011
05MJ001,MB,49.868278503417900,-97.405281066894500,71227000020351,71227000021
05MJ012,MB,50.012058258056500,-97.760833740234400,71227000070451,71227000071
05MJ003,MB,49.937778472900300,-98.273719787597600,71227000130661,71227000131
05MJ006,MB,49.944419860839800,-98.336669921875000,71227000150021,71227000151
05MJ005,MB,49.758888244628800,-98.642219543457000,71227000210111,71227000211
05MH005,MB,49.698638916015500,-98.889556884765500,71227000250151,71227000251
05MH001,MB,49.861438751220700,-99.961578369140500,71228100050481,71228100051
05MH013,MB,49.870578765869000,-100.100028991699000,71228300010141,71228300011
05MG801,MB,49.843330383300800,-100.459999084472000,71228300050601,71228300051
05MG013,MB,49.843059539794900,-100.462783813477000,71228300050611,71228300051
05JG006,SK,50.978641510009800,-106.398468017577000,71228900020121,71228900021
05JG010,SK,50.979961395263700,-106.290702819824000,71228900020541,71228900021
05JG901,SK,50.980560302734400,-106.237220764160000,71228900020731,71228900021
05KL001,MB,53.163890838622900,-99.348892211914100,71230100130343,71230100133
05KK007,MB,53.639720916747900,-100.323059082030000,71230200030601,71230200031
05KJ705,MB,53.510250091552600,-100.650863647460000,71230300030611,71230300031
05KJ704,MB,53.678611755371100,-100.995552062987000,71230300050971,71230300051
05KJ001,MB,53.838058471679700,-101.208717346190000,71230300090291,71230300091
05KH701,MB,53.899719238281200,-101.446388244629000,71230500020221,71230500021
05KH008,SK,53.886108398437500,-101.827781677245000,71230500060271,71230500061
05KH010,SK,53.883331298828000,-101.933326721190000,71230500070201,71230500071
05KH011,SK,53.833328247070200,-102.940277099609000,71230500190361,71230500191
05KH009,SK,53.834358215332000,-102.944236755370000,71230500190381,71230500191
05KH012,SK,53.950000762939500,-102.183326721190000,71230600010031,71230600011
05KG002,SK,54.438888549804700,-102.175003051757000,71230600180153,71230600183
05KG007,SK,54.827781677246100,-102.635559082030000,71230600250033,71230600253
05KE004,SK,54.149440765380900,-103.030563354492000,71230700110291,71230700111
05KD005,SK,53.713890075683600,-103.266670227050000,71230900040121,71230900041
05KD003,SK,53.707141876220700,-103.298721313477000,71230900040241,71230900041
05KD004,SK,53.657188415527300,-103.395606994629000,71230900070013,71230900073
05KD001,SK,53.366668701171900,-104.038887023925000,71230900120301,71230900121
05KD006,SK,53.319721221923800,-104.041938781737000,71230900130014,71230900134
05KD007,SK,53.246109008789000,-105.068328857422000,71230900200641,71230900201
05GG002,SK,53.221389770507700,-105.720832824707000,71241000050201,71241000051
05GG001,SK,53.203460693359400,-105.772499084472000,71241000050391,71241000051
05GD001,SK,52.372219085693400,-107.148002624512000,71241000150481,71241000151
05EG001,SK,52.758888244628800,-108.313331604004000,71243000050661,71243000051
05EF001,SK,53.523189544677600,-109.617889404297000,71245000110071,71245000111
05EF003,AB,53.658329010009800,-110.338890075684000,71245000150521,71245000151
05EE002,AB,53.651000976562400,-110.345001220702000,71245000150541,71245000151
05EC004,AB,54.029720306396400,-112.845558166504000,71247000150801,71247000151
05EB015,AB,53.889171600341700,-112.949172973632000,71247000160821,71247000161
05DF001,AB,53.537208557128800,-113.485496520995000,71247000210431,71247000211
05DE010,AB,53.315479278564500,-114.757957458495000,71247000330491,71247000331
05DE001,AB,53.215278625488300,-114.931106567382000,71247000350241,71247000351
05DE011,AB,53.207061767578000,-114.930328369140000,71247000350291,71247000351
05DE006,AB,53.052459716796900,-115.211181640624000,71247000370141,71247000371
05DD005,AB,52.912498474121100,-115.363891601562000,71248000010811,71248000011
05DD006,AB,52.970558166503800,-115.580276489257000,71248000030023,71248000033
05DC012,AB,52.663818359375000,-115.075782775879000,71249000040481,71249000041
05DC001,AB,52.376701354980400,-114.941322326660000,71249000080431,71249000081
05DC006,AB,52.368591308593800,-115.422180175780000,71249000120101,71249000121
05DC002,AB,52.452781677246100,-115.755561828612000,71249000140201,71249000141
05DC007,AB,52.299999237060400,-116.316673278809000,71249000180841,71249000181
05DC010,AB,52.310001373291000,-116.322502136230000,71249000180851,71249000181
05DC009,AB,52.307781219482400,-116.328330993652000,71249000180871,71249000181
05DA001,AB,52.099998474121100,-116.416671752930000,71249000210413,71249000213
05DA003,AB,52.093330383300800,-116.419441223145000,71249000210453,71249000213
05DA009,AB,52.001190185546900,-116.470932006835000,71249000220641,71249000221
05DA005,AB,51.966670989990100,-116.716667175292000,71249000230831,71249000231
05DA006,AB,51.966670989990100,-116.724998474120000,71249000230851,71249000231
05DB001,AB,52.344440460205000,-114.936111450194000,71249000290131,71249000291
05DB006,AB,52.252101898193400,-114.855819702147000,71249000300016,71249000306
05HH001,SK,52.923610687255900,-105.805557250977000,71250100060841,71250100061
05HG001,SK,52.140670776367200,-106.644309997559000,71250300070331,71250300071
05HF001,SK,51.473609924316300,-107.077781677245000,71250500070251,71250500071
05HF004,SK,51.322219848632700,-106.955276489257000,71250500090481,71250500091
05HF003,SK,51.280250549316300,-106.839187622070000,71250500260223,71250500263
05HF007,SK,51.285278320312400,-106.836112976074000,71250500270016,71250500276
05HC004,SK,50.655830383300800,-107.968887329102000,71250700020433,71250700023
05HC001,SK,50.652778625488300,-107.972221374512000,71250700020443,71250700023
05HB001,SK,51.024330139160100,-109.136497497559000,71250900090221,71250900091
05CK002,AB,50.963890075683600,-110.027778625487000,71260100020091,71260100021
05CK004,AB,50.902690887451200,-110.299499511719000,71260100030731,71260100031
05CJ009,AB,50.843891143798800,-111.153327941895000,71260100110141,71260100111
05CJ010,AB,50.954719543457000,-111.958328247070000,71260300040211,71260300041
05CG005,AB,51.328330993652300,-112.476112365722000,71260300100131,71260300101
05CE001,AB,51.467269897460900,-112.711486816405000,71260500010261,71260500011
05CE020,AB,51.471530914306500,-112.716987609862000,71260500010281,71260500011
05CD004,AB,52.299999237060400,-113.066673278809000,71260500100081,71260500101
05CC011,AB,52.268489837646400,-113.799850463867000,71260500160171,71260500161
05CC002,AB,52.270530700683600,-113.823112487792000,71260500160251,71260500161
05CB007,AB,52.058349609375000,-114.218582153320000,71260900010521,71260900011
05CB006,AB,52.046440124511600,-114.228813171387000,71260900040043,71260900043
05AK001,AB,50.737499237060400,-110.095832824707000,71270000040041,71270000041
05AH049,AB,50.029720306396400,-110.640830993652000,71270000170181,71270000171
05AJ001,AB,50.042091369628800,-110.677543640137000,71270000170341,71270000171
05AJ003,AB,49.927780151367200,-111.413887023925000,71270000230141,71270000231
05AJ004,AB,49.902500152587800,-111.476669311522000,71270000230411,71270000231
05AJ002,AB,49.898059844970700,-111.666671752930000,71270000240601,71270000241
05AG005,AB,49.916671752929700,-111.727783203124000,71280000010251,71280000011
05AG006,AB,49.918891906738300,-111.800003051757000,71280000020101,71280000021
05AG025,AB,49.880561828613300,-112.013610839844000,71280000040031,71280000041
05AG023,AB,49.808330535888700,-112.179168701172000,71280000070271,71280000071
05AG027,AB,49.802780151367200,-112.231109619140000,71280000070471,71280000071
05AG007,AB,49.843891143798800,-112.429443359375000,71280000090331,71280000091
05AD034,AB,49.852779388427600,-112.586112976074000,71280000110321,71280000111
05AD038,AB,49.872219085693400,-112.599998474120000,71280000110391,71280000111
05AD037,AB,49.830619812011600,-112.764381408690000,71280000130381,71280000131
05AD007,AB,49.709419250488300,-112.862876892090000,71280000150741,71280000151
05AD020,AB,49.661109924316300,-112.826393127440000,71280000170151,71280000171
05AE006,AB,49.573459625244000,-112.846710205077000,71280000190071,71280000191
05AE016,AB,49.565540313720700,-112.827407836914000,71280000190141,71280000191
05AE025,AB,49.363048553466700,-113.114562988280000,71280000310013,71280000313
05AE043,AB,49.091838836669900,-113.220886230469000,71280000340471,71280000341
05AE004,AB,49.075279235839800,-113.211936950684000,71280000340631,71280000341
05AE027,AB,49.012058258056500,-113.299560546875000,71280000360461,71280000361
05AD019,AB,49.790279388427600,-113.123611450194000,71280000410481,71280000411
05AB007,AB,49.716670989990100,-113.449996948242000,71280000450101,71280000451
05AB020,AB,49.698608398437500,-113.561668395995000,71280000460121,71280000461
05AB019,AB,49.687061309814500,-113.576919555664000,71280000460171,71280000461
05AB018,AB,49.680561065673800,-113.613891601562000,71280000460531,71280000461
05AB032,AB,49.666671752929700,-113.599998474120000,71280000470024,71280000474
05AA024,AB,49.557811737060400,-113.822723388672000,71280000500481,71280000501
05AD934,AB,49.728698730468800,-113.124748229980000,71280000600371,71280000601
05BN007,AB,50.044441223144500,-111.583328247070000,71290000020051,71290000021
05BN012,AB,50.047279357910100,-111.590919494629000,71290000020081,71290000021
05BN019,AB,50.149719238281200,-111.684440612792000,71290000030411,71290000031
05BN016,AB,50.222499847412100,-112.008888244629000,71290000060311,71290000061
05BN008,AB,50.195400238037100,-112.047561645507000,71290000060481,71290000061
05BN023,AB,50.195278167724600,-112.088333129882000,71290000060621,71290000061
05BN014,AB,50.430561065673800,-112.227783203124000,71290000080871,71290000081
05BM004,AB,50.750179290771400,-112.542251586914000,71290000120901,71290000121
05BM020,AB,50.745830535888700,-112.516670227050000,71290000130024,71290000134
05AC004,AB,50.746109008789000,-113.021392822265000,71290000190301,71290000191
05BM021,AB,50.825958251953000,-113.431297302245000,71290000230631,71290000231
05BM002,AB,50.822818756103500,-113.444831848145000,71290000240024,71290000244
05BK003,AB,50.906940460205000,-114.015556335449000,71290000290151,71290000291
05BH002,AB,51.033329010009800,-114.016670227050000,71290000310201,71290000311
05BM015,AB,51.044231414794900,-114.009353637694000,71290000310251,71290000311
05BH901,AB,51.049999237060400,-114.016670227050000,71290000310271,71290000311
05BH004,AB,51.050270080566300,-114.051460266112000,71290000310401,71290000311
05BH008,AB,51.099441528320200,-114.225280761719000,71290000320651,71290000321
05BH005,AB,51.173740386962800,-114.466430664062000,71290000340661,71290000341
05BE006,AB,51.213890075683600,-114.611106872559000,71290000350501,71290000351
05BE999,AB,51.224998474121100,-114.708328247070000,71290000350891,71290000351
05BE005,AB,51.216670989990100,-114.716667175292000,71290000360053,71290000363
05BE001,AB,51.172218322753800,-114.849998474120000,71290000370021,71290000371
05BE004,AB,51.119438171386600,-115.033332824707000,71290000380014,71290000384
05BE003,AB,51.088890075683600,-115.088890075684000,71290000410111,71290000411
05BE009,AB,51.083328247070200,-115.366668701172000,71290000460031,71290000461
05BE008,AB,51.084720611572300,-115.364166259765000,71290000460041,71290000461
05BE007,AB,51.088890075683600,-115.373611450194000,71290000460101,71290000461
05BC001,AB,51.160179138183600,-115.554466247559000,71290000480151,71290000481
05BB001,AB,51.172229766845700,-115.571769714354000,71290000480221,71290000481
05BB005,AB,51.222778320312400,-115.811111450194000,71290000490521,71290000491
05BA006,AB,51.244438171386600,-115.841667175292000,71290000490671,71290000491
05BA007,AB,51.347221374511600,-116.068061828612000,71290000510361,71290000511
05BA001,AB,51.428600311279200,-116.188941955565000,71290000520451,71290000521
05BA003,AB,51.440280914306500,-116.208328247070000,71290000520561,71290000521
05BA005,AB,51.441669464111200,-116.210563659667000,71290000520581,71290000521
04AB719,MB,56.850799560546900,-92.653900146484400,71321000030361,71321000031
04AB001,MB,56.416671752929700,-92.809173583984400,71321000070211,71321000071
04AA004,MB,54.856391906738300,-95.120002746582000,71322300230071,71322300231
04AA003,MB,54.944858551025300,-95.247611999511700,71322300240143,71322300243
04AA001,MB,54.959720611572300,-95.268608093261700,71322300250061,71322300251
04AD002,MB,55.850360870361200,-92.094856262207000,71323000070521,71323000071
04AC005,MB,55.026390075683600,-93.836112976074200,71327000100501,71327000101
04AC006,MB,54.830921173095700,-94.085220336914100,71327000150023,71327000153
04CC001,ON,55.375000000000000,-88.324996948242200,71343000070481,71343000071
04CC002,ON,55.127559661865100,-88.871398925781100,71345000050121,71345000051
04CD001,ON,54.990280151367200,-89.344436645507700,71346000040081,71346000041
04CA002,ON,53.489471435546900,-91.510223388671900,71347000370173,71347000373
04CB001,ON,53.350189208984400,-91.791610717773300,71348000010173,71348000013
04CA001,ON,53.050830841064500,-93.337501525878900,71349000720373,71349000723
04DC001,ON,54.499610900878800,-87.227691650390500,71352500140851,71352500141
04ED001,ON,55.199218750000000,-83.726791381835800,71353200010021,71353200011
04EA001,ON,53.806110382080000,-84.918083190917900,71354000180101,71354000181
04FC002,ON,52.932250976562400,-83.367637634277300,71356100020521,71356100021
04FC001,ON,53.091308593750000,-85.072250366210800,71356300010481,71356300011
04FC003,ON,52.866668701171900,-86.240562438964800,71356400090351,71356400091
04FB001,ON,52.085781097412100,-87.056388854980400,71356500180691,71356500181
04FA001,ON,51.823249816894500,-89.602142333984400,71356700190771,71356700191
04HA002,ON,51.853809356689500,-82.975418090820200,71363000090291,71363000091
04HA001,ON,51.330558776855400,-83.833328247070200,71365000030631,71365000031
04JF001,ON,50.661190032958900,-86.536247253417900,71366200160033,71366200163
04JG001,ON,50.422859191894500,-84.381530761718800,71366500050391,71366500051
04JA001,ON,49.783329010009800,-84.099998474121000,71366600070321,71366600071
04JA002,ON,49.744171142578000,-84.103607177734400,71366600070571,71366600071
04JC003,ON,49.755561828613300,-84.406669616699200,71366800090351,71366800091
04GB001,ON,50.755561828613300,-87.994438171386700,71368000330014,71368000334
04GD001,ON,51.641529083252000,-86.390998840332000,71369100050041,71369100051
04GC002,ON,51.366580963134800,-89.422279357910100,71369300140091,71369300141
04MF001,ON,51.076721191406200,-80.764076232910100,71381000050541,71381000051
04KA001,ON,51.160831451416000,-80.863937377929700,71381000230191,71381000231
04ME003,ON,50.602920532226500,-81.414642333984400,71382000060471,71382000061
04ME004,ON,50.181938171386600,-81.636672973632700,71382000100014,71382000104
04ME002,ON,49.881938934326200,-81.566673278808500,71382000140014,71382000144
04ME001,ON,49.575000762939500,-81.386108398437500,71382000200011,71382000201
04MC001,ON,48.762218475341700,-80.668609619140500,71382000310054,71382000314
04MC002,ON,48.750000000000000,-80.583328247070200,71382000340024,71382000344
04MA004,QC,48.750000000000000,-79.227783203124900,71382000540361,71382000541
04MA003,QC,48.806388854980400,-79.226387023925700,71382000540711,71382000541
04MD001,ON,49.088890075683600,-81.154167175292900,71382000790441,71382000791
04MD002,ON,48.792499542236200,-81.014717102050700,71382000820024,71382000824
04MD003,ON,48.547218322753800,-80.973892211914100,71382000850521,71382000851
04LG002,ON,50.813888549804700,-81.294441223144500,71383000040463,71383000043
04LG004,ON,50.751579284667900,-81.451393127441400,71383000050681,71383000051
04LM001,ON,50.585441589355400,-82.091003417968800,71384000040171,71384000041
04LJ001,ON,49.611080169677600,-83.267776489257700,71384000200271,71384000201
04LG005,ON,50.246669769287100,-82.093887329101600,71385000060051,71385000061
04LG001,ON,50.064170837402300,-82.155563354492200,71385000130014,71385000134
04LG003,ON,50.004169464111200,-82.166671752929700,71385000160024,71385000164
04LF001,ON,49.414421081542900,-82.439941406250000,71386000060431,71386000061
04LB001,ON,49.267780303955000,-81.641670227050700,71388000080101,71388000081
04LA001,ON,48.479171752929700,-81.354171752929700,71388000230031,71388000231
04LA002,ON,48.404308319091700,-81.448356628417900,71388000240471,71388000241
04LA005,ON,47.715190887451200,-81.612609863281100,71388000380063,71388000383
04LD001,ON,49.310840606689500,-82.041427612304700,71389000050711,71389000051
04NA001,QC,48.600559234619000,-78.109443664550700,72110600390321,72110600391
04NA002,QC,48.569721221923800,-78.123329162597600,72110600400091,72110600401
04NB001,QC,49.985279083252000,-79.095283508300700,72110600590791,72110600591
03AD001,QC,50.134441375732400,-77.421112060546800,72120300120233,72120300123
03AB002,QC,49.857498168945200,-77.187217712402300,72120400040033,72120400043
03AB001,QC,49.651390075683600,-76.494438171386700,72120400110511,72120400111
03AB003,QC,49.696670532226500,-75.985000610351600,72120400140821,72120400141
03AC004,QC,49.753059387207000,-77.614440917968800,72120500040391,72120500041
03AD002,QC,49.783611297607400,-77.827499389648300,72120500100501,72120500101
03AC009,QC,49.010829925537100,-77.063331604003900,72120700070241,72120700071
03AC006,QC,48.387779235839800,-77.230827331542900,72120800010713,72120800013
03AC008,QC,48.387500762939500,-77.238327026367200,72120800020031,72120800021
03AC001,QC,48.351390838622900,-77.273330688476600,72120800020281,72120800021
03AC005,QC,48.318889617919900,-77.303886413574200,72120800020561,72120800021
03AC007,QC,48.371109008789000,-77.118606567382700,72120900020671,72120900021
03AC002,QC,48.336940765380900,-77.080001831054700,72120900030061,72120900031
03BE001,QC,51.185001373291000,-77.433059692382700,72130000120411,72130000121
03BD001,QC,50.787220001220700,-76.720283508300700,72130000310161,72130000311
03BD002,QC,50.745830535888700,-76.387779235839800,72130000330531,72130000331
03BC002,QC,51.448608398437500,-76.866386413574200,72140100140451,72140100141
03BC001,QC,51.314441680908200,-76.909439086914100,72140100250113,72140100253
03BA003,QC,51.083328247070200,-72.877777099609400,72140900130191,72140900131
03BF001,QC,51.533611297607400,-78.096672058105400,72150000080151,72150000081
03CC001,QC,52.245559692382700,-78.072502136230400,72160100040023,72160100043
03CD001,QC,52.770561218261600,-76.160278320312500,72160400130323,72160400133
03CE001,QC,52.652221679687500,-76.186111450195200,72160400380373,72160400383
03CB001,QC,52.197219848632700,-75.991943359375000,72160500060133,72160500063
03CB004,QC,52.171108245849600,-74.592216491699200,72160500220161,72160500221
03CA001,QC,52.026390075683600,-73.360557556152300,72160900610801,72160900611
03DF001,QC,53.729999542236200,-78.573333740234400,72180100050014,72180100054
03DF002,QC,53.793609619140500,-77.523887634277300,72180100120633,72180100123
03DB001,QC,53.734169006347600,-76.948059082031100,72180200010453,72180200013
03DB004,QC,54.244998931884800,-76.168060302734400,72180200110061,72180200111
03DE002,QC,53.436111450195200,-76.191673278808500,72180400200111,72180400201
03DE003,QC,53.258060455322300,-74.794166564941400,72180400310051,72180400311
03DE006,QC,53.411388397216700,-76.727500915527300,72180400410253,72180400413
03DE005,QC,53.468059539794900,-76.679718017578000,72180400420021,72180400421
03DD002,QC,53.167499542236200,-74.473060607910100,72180600030151,72180600031
03DD005,QC,53.284439086914000,-74.747779846191400,72180600240101,72180600241
03DD003,QC,53.620559692382700,-74.705276489257700,72180600320173,72180600323
03DD004,QC,53.247219085693400,-74.630561828613200,72180600330071,72180600331
03DD001,QC,53.252498626708900,-74.629173278808500,72180600340024,72180600344
03DC002,QC,53.627780914306500,-74.527496337890500,72180700010073,72180700013
03EE003,QC,54.415000915527300,-78.803329467773300,72191000080071,72191000081
03ED002,QC,55.286109924316300,-77.587219238281100,72192100020121,72192100021
03EC001,QC,55.008331298828000,-77.063888549804700,72192200030313,72192200033
03ED003,QC,55.223888397216700,-77.079170227050700,72192300020401,72192300021
03ED001,QC,55.237499237060400,-76.983886718750000,72192300020861,72192300021
03ED004,QC,55.395000457763700,-77.035827636718800,72192400020221,72192400021
03EA001,QC,54.849170684814500,-73.983612060546800,72192500200051,72192500201
03FA002,QC,56.861110687255900,-76.208328247070200,72196000050111,72196000051
03GD002,QC,60.088890075683600,-76.938888549804700,72198000050265,72198000055
03GD001,QC,59.874439239502000,-76.599441528320200,72198000320403,72198000323
03HA007,QC,60.115280151367200,-70.916671752929700,72210000070041,72210000071
